DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP_ORIGINAL,IS,VSH,RHOm,RHOf,PHIE,SWE,LFC,K0,RHO_FLUID,K_FLUID,IP,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2217.2676,93.33,177.126,63.153,2.164,3265.83092253,1720.80891569,1.8978463516505468,7067.25811636,3723.83049355,0.159736064334,2.67555777029,1.09,0.322635844545,1.0,1,29.65174045565552,1.09,2.8,7067.25811635492,3265.8309225299995,1720.80891569,2.164,1,3201.4482669746244,1762.0094347900067,2.0639828881910502,2,3264.0629135119775,1839.8719029141382,1.8929858905822001,3,7067.258116354919,6607.734440464518,6178.825041250801,1.8978463516505466,1.8169302636884959,1.7740707428283948,0.9999999999999999
2217.4199,93.405,176.628,62.626,2.176,3263.20860768,1725.66071065,1.8909908463123415,7100.7419303,3755.03770637,0.152491580177,2.67439865283,1.09,0.314566445723,1.0,1,30.001398440102903,1.09,2.8,7100.74193031168,3263.20860768,1725.66071065,2.176,1,3189.697311012876,1765.677862520323,2.0784844018258704,2,3242.8485748325115,1841.058956204261,1.9117641855926801,3,7100.74193031168,6629.736107486185,6199.56176466506,1.8909908463123415,1.8065001429308922,1.761403981064431,1.0
2217.5725,93.469,176.687,62.311,2.18,3260.97422675,1725.08447141,1.8903272742839303,7108.92381431,3760.68414767,0.148161385662,2.67370582171,1.09,0.311740864332,1.0,1,30.192678806776755,1.09,2.8,7108.9238143150005,3260.97422675,1725.08447141,2.18,1,3183.5473250907016,1764.6412102799998,2.0833603320570804,2,3232.9054845460796,1839.071968970298,1.9181376739611202,3,7108.9238143150005,6632.476212320395,6201.157806263365,1.8903272742839303,1.804076265784114,1.7579004732241084,1.0
2217.7249,93.511,176.773,61.914,2.175,3259.50957641,1724.24521844,1.890397921102557,7089.4333287,3750.23335012,0.142703965908,2.67283263455,1.09,0.31452007223,1.0,1,30.3826444439281,1.09,2.8,7089.43332869175,3259.50957641,1724.24521844,2.175,1,3181.40489864609,1764.2424700143133,2.0774987776087,2,3231.501298767034,1839.5885081506774,1.9108031393267997,3,7089.43332869175,6609.364788015581,6174.762826422679,1.890397921102557,1.8032696484289255,1.7566435561263831,1.0
2217.8772,93.484,176.554,62.406,2.173,3260.45098627,1726.38399583,1.8886012579735838,7084.95999315,3751.43242294,0.149467317341,2.67391477077,1.09,0.316251088769,1.0,1,30.104050009648937,1.09,2.8,7084.959993164711,3260.45098627,1726.38399583,2.173,1,3185.6734278749827,1766.697415212902,2.07496216248161,2,3238.647338439793,1842.689544893606,1.9073490854340402,3,7084.959993164711,6610.151824863678,6177.2310390165285,1.8886012579735838,1.8031799902141603,1.7575653736217338,1.0
2218.0295,93.416,176.132,63.572,2.176,3262.82435557,1730.5202916,1.88545859381589,7099.90579772,3765.61215452,0.165495910372,2.67647934566,1.09,0.315465402704,1.0,1,29.497889904655896,1.09,2.8,7099.905797720321,3262.82435557,1730.5202916,2.176,1,3193.288274145525,1770.7688481053626,2.07820572516176,2,3249.2731947465977,1846.6082367077959,1.91100906172864,3,7099.905797720321,6636.309973421146,6209.390519192716,1.88545859381589,1.803334341216918,1.7595898957645326,1.0
2218.1821,93.376,175.849,63.067,2.178,3264.22206991,1733.30527896,1.883235520905218,7109.47566827,3775.13889758,0.158553852498,2.6753686164,1.09,0.313724272863,1.0,1,29.77642464541923,1.09,2.8,7109.475668263979,3264.22206991,1733.30527896,2.178,1,3191.134714283718,1773.3502396135002,2.08074547541247,2,3244.155487662198,1848.7557258347308,1.91447161079508,3,7109.475668263979,6639.939118177512,6210.843582134347,1.883235520905218,1.7994949012323829,1.7547777904500774,1.0
2218.3345,93.477,175.619,61.811,2.179,3260.69514426,1735.57530791,1.8787402248690475,7105.05471934,3781.81859594,0.141288061035,2.67260608977,1.09,0.311894471377,1.0,1,30.459579733328813,1.09,2.8,7105.054719342539,3260.6951442600002,1735.57530791,2.179,1,3178.5426009127787,1775.41180198871,2.08231271387313,2,3224.876844750181,1850.3762363025012,1.9170086440433198,3,7105.05471934254,6618.719669468045,6182.116787361244,1.8787402248690477,1.790312871274352,1.7428222333822576,1.0000000000000002
2218.4868,93.651,175.674,61.381,2.181,3254.63689656,1735.03193415,1.8758368837484602,7098.3630714,3784.10464838,0.135377001856,2.6716603203,1.09,0.310218517845,1.0,1,30.706169928725423,1.09,2.8,7098.36307139736,3254.63689656,1735.03193415,2.181,1,3167.153988341437,1774.597013013994,2.08483225946805,2,3209.1289373393047,1849.002921057354,1.9204164450102,3,7098.36307139736,6602.984805597125,6162.863985424508,1.8758368837484602,1.7847172992601346,1.7355997120351554,1.0
2218.6392,93.818,176.0,63.14,2.182,3248.84350551,1731.81818182,1.8759726278515736,7088.97652902,3778.82727273,0.159557357894,2.67552917726,1.09,0.311270952525,1.0,1,29.759858669507192,1.09,2.8,7088.97652902282,3248.84350551,1731.81818182,2.182,1,3169.190551136716,1771.429797195341,2.08550600471725,2,3216.3563134902574,1845.9453902161508,1.9205323998789998,3,7088.97652902282,6609.365924488791,6177.116509613416,1.8759726278515736,1.7890579441276269,1.7423897426963635,1.0
2218.7917,93.664,176.716,65.34,2.183,3254.18517253,1724.80137622,1.8867014007501148,7103.88623164,3765.24140429,0.189799986253,2.6803679978,1.09,0.312737679888,1.0,1,28.628972422773252,1.09,2.8,7103.886231632989,3254.18517253,1724.80137622,2.183,1,3189.7353760513834,1764.4260606618557,2.08605131923472,2,3247.4074988556827,1838.9985104741445,1.92030034889408,3,7103.886231632989,6653.951689221643,6235.997753053819,1.8867014007501148,1.8078033685667045,1.7658565139448708,1.0
2218.9441,93.51,177.419,62.084,2.186,3259.54443375,1717.9670723,1.8973264891428618,7125.36413218,3755.47602004,0.145040896282,2.67320654341,1.09,0.307734038515,1.0,1,30.346731095668833,1.09,2.8,7125.364132177499,3259.54443375,1717.9670723,2.186,1,3179.5888248247193,1756.7266394510464,2.0906024480603502,2,3225.6147853589996,1829.5418032688192,1.9275034076474,3,7125.364132177499,6647.256181003891,6217.383490537309,1.8973264891428618,1.809950821841182,1.7630724696182587,1.0
2219.0964,93.459,177.957,59.079,2.188,3261.32314705,1712.77331041,1.9041183834592281,7135.77504574,3747.54800317,0.103732215273,2.66659715444,1.09,0.303563375777,1.0,1,32.04473488921786,1.09,2.8,7135.7750457454,3261.32314705,1712.77331041,2.188,1,3165.488644294927,1750.8383837490132,2.0938953535091303,2,3199.8097036746162,1822.2453841144081,1.93300676434732,3,7135.7750457454,6628.2019638750635,6185.253801827227,1.9041183834592281,1.8079844911309113,1.7559708102812344,1.0
2219.2488,93.49,178.293,60.996,2.185,3260.24173708,1709.54552338,1.9070809712244843,7123.62819553,3735.35696859,0.130084541893,2.6708135267,1.09,0.307318680222,1.0,1,30.939038702132272,1.09,2.8,7123.6281955198,3260.24173708,1709.54552338,2.185,1,3176.6577179237693,1748.0794861845798,2.08973120913118,2,3220.325172978682,1820.4643428822496,1.92685230861352,3,7123.6281955198,6638.360773872733,6205.090994040207,1.9070809712244843,1.817227273147204,1.7689581153125489,1.0
2219.4011,93.51,178.339,61.0,2.181,3259.54443375,1709.10457051,1.9071650090885577,7109.06641001,3727.55706828,0.13013952849,2.67082232456,1.09,0.309852863885,1.0,1,30.917757265105344,1.09,2.8,7109.06641000875,3259.54443375,1709.10457051,2.181,1,3177.3363924881205,1748.0308908400866,2.08494561219565,2,3222.947297244102,1821.2268009300838,1.9207235943366001,3,7109.06641000875,6624.573569987662,6190.390917120123,1.9071650090885577,1.8176660430532343,1.7696572967178896,1.0
2219.5537,93.492,178.129,60.662,2.177,3260.17199333,1711.1194696,1.905286013776767,7097.39442947,3725.10708531,0.125493161042,2.67007890577,1.09,0.312059672442,1.0,1,31.088509714848485,1.09,2.8,7097.39442947941,3260.1719933300005,1711.1194696,2.177,1,3177.417589092704,1750.453512173835,2.08026150154298,2,3223.657147270803,1824.483390063868,1.91486987514872,3,7097.394429479411,6609.859484915064,6172.883959116722,1.9052860137767673,1.8151967858585207,1.766887637797544,1.0000000000000002
2219.7061,93.472,177.824,60.389,2.172,3260.86956522,1714.05434587,1.90243067442817,7082.60869565,3722.92603923,0.121740325796,2.66947845213,1.09,0.314963747342,1.0,1,31.220156331356563,1.09,2.8,7082.60869565784,3260.86956522,1714.05434587,2.172,1,3178.1469852435284,1753.9301906656674,2.0743612383239802,2,3225.68666340614,1829.0692228681166,1.9074304522327203,3,7082.60869565784,6592.62491588539,6152.772971141828,1.90243067442817,1.812014527235733,1.7635672959102242,1.0
2219.8584,93.489,177.946,57.974,2.172,3260.27661008,1712.87918807,1.9033897035981515,7081.3207971,3720.37359648,0.0885421678466,2.66416674686,1.09,0.312652231943,1.0,1,32.643197688497125,1.09,2.8,7081.32079709376,3260.27661008,1712.87918807,2.172,1,3164.1537665954716,1752.425040193358,2.0750778080976704,2,3202.214216087607,1826.8856061700274,1.9093721251678801,3,7081.32079709376,6565.865262470919,6114.218563013991,1.9033897035981515,1.8055857991200281,1.7528268903496842,1.0
2220.0107,93.529,178.583,59.576,2.176,3258.88227181,1706.76940134,1.9093863935288635,7091.32782346,3713.93021732,0.110564299952,2.66769028799,1.09,0.311651971071,1.0,1,31.705876938431093,1.09,2.8,7091.3278234585605,3258.8822718099996,1706.76940134,2.176,1,3170.899478389157,1745.9690412886862,2.07938788896799,2,3213.652363437465,1819.739564434246,1.91421234430036,3,7091.32782345856,6593.52997249733,6151.613024382023,1.909386393528863,1.8161258323622629,1.7659957645843591,0.9999999999999999
2220.1633,93.6,179.005,59.487,2.18,3256.41025641,1702.74573336,1.9124465811957605,7098.97435897,3711.98569872,0.109340848168,2.66749453571,1.09,0.309030887063,1.0,1,31.77447453453874,1.09,2.8,7098.9743589738,3256.4102564099994,1702.74573336,2.18,1,3166.2948295594897,1741.4391647723805,2.08420042501047,2,3206.4889447099645,1814.1809807886787,1.92041405486708,3,7098.974358973799,6599.193029476342,6157.786436196928,1.91244658119576,1.8182058228679776,1.767458141533381,0.9999999999999999
2220.3157,93.704,179.419,59.462,2.181,3252.79603859,1698.81673624,1.914742166826912,7094.34816016,3705.11930175,0.108997181937,2.66743954911,1.09,0.308372862456,1.0,1,31.793177845593426,1.09,2.8,7094.34816016479,3252.79603859,1698.81673624,2.181,1,3161.614528087575,1737.317601079276,2.08540441263864,2,3200.7312629265284,1809.6784862942666,1.9219667955369601,3,7094.34816016479,6593.244887936261,6151.699208781867,1.914742166826912,1.8198253020193205,1.7686739866597865,1.0
2220.468,93.861,180.474,61.988,2.181,3247.35513152,1688.88593371,1.9227794291509601,7082.48154185,3683.46022142,0.143721217953,2.67299539487,1.09,0.310800269202,1.0,1,30.373159104651627,1.09,2.8,7082.481541845121,3247.35513152,1688.88593371,2.181,1,3170.306458805365,1727.4734317393375,2.0846519165473802,2,3219.2460127726263,1800.0547130321322,1.91992777387032,3,7082.481541845121,6608.985435391142,6180.719830843452,1.9227794291509601,1.8352273329108657,1.7884156461832839,1.0
2220.6204,94.041,181.917,63.483,2.181,3241.13950298,1675.48937153,1.9344434874094734,7068.92525601,3654.2423193,0.164272458588,2.67628359337,1.09,0.312228907519,1.0,1,29.573236553319298,1.09,2.8,7068.92525599938,3241.13950298,1675.48937153,2.181,1,3172.7991409095357,1713.9528579107664,2.08420903866911,2,3227.685051870086,1786.3347030984157,1.9187277176840398,3,7068.92525599938,6612.776647365242,6193.048772977582,1.9344434874094734,1.8511589313938537,1.8068758594185252,1.0
2220.7729,94.285,181.966,62.272,2.177,3232.75176327,1675.03819395,1.9299570451266366,7037.70058864,3646.55814823,0.147625266341,2.67362004261,1.09,0.313597977577,1.0,1,30.19797764323065,1.09,2.8,7037.700588638791,3232.75176327,1675.03819395,2.177,1,3156.204836365044,1713.739263044656,2.07978462695113,2,3206.183327783974,1786.6145981558175,1.9135776988353201,3,7037.700588638791,6564.226298180825,6135.280914425026,1.9299570451266366,1.841706556199034,1.7945578923923864,1.0
2220.9253,94.085,181.682,61.138,2.171,3239.62374449,1677.65656477,1.9310410798733049,7033.22314928,3642.19240211,0.132036566087,2.67112585057,1.09,0.316309957485,1.0,1,30.792188691575767,1.09,2.8,7033.223149287789,3239.6237444900003,1677.65656477,2.171,1,3161.029385115543,1716.877054557231,2.0729439131796497,2,3211.1737425788874,1790.8175017988506,1.9052996357125997,3,7033.22314928779,6552.6366232572755,6118.24816194542,1.9310410798733053,1.8411506966820914,1.7931328788965426,1.0000000000000002
2221.0776,93.593,181.547,60.793,2.169,3256.65380958,1678.90408544,1.939749767614932,7063.68211298,3641.54296133,0.127293972094,2.67036703554,1.09,0.317247211731,1.0,1,30.976615356022144,1.09,2.8,7063.6821129790205,3256.65380958,1678.90408544,2.169,1,3182.8152166849886,1718.3117535477522,2.07065336436339,2,3237.071489446339,1792.6352023664922,1.90251234214596,3,7063.6821129790205,6590.507036575765,6158.568461080466,1.939749767614932,1.8522920594086116,1.805761420490359,1.0
2221.23,92.942,181.854,60.757,2.175,3279.46461234,1676.06981425,1.9566396247088784,7132.83553184,3645.45184599,0.126799092721,2.67028785484,1.09,0.313416225607,1.0,1,31.025513328138963,1.09,2.8,7132.835531839499,3279.4646123399993,1676.06981425,2.175,1,3211.9171293614,1714.8083224094948,2.07784097006183,2,3269.382264385231,1787.7567045457583,1.9117303704901198,3,7132.835531839498,6673.8530038305,6250.177367567005,1.9566396247088782,1.8730473181097593,1.828762412733298,0.9999999999999999
2221.3823,92.408,181.253,62.991,2.187,3298.41572158,1681.62733858,1.9614427322317731,7213.6351831,3677.71898948,0.157509107155,2.67520145714,1.09,0.307974393377,1.0,1,29.866252060743896,1.09,2.8,7213.63518309546,3298.41572158,1681.62733858,2.187,1,3244.393847676446,1719.5797240407724,2.09152793805313,2,3308.5784729920206,1790.8807985230328,1.9283015095633198,3,7213.63518309546,6785.740374462978,6379.9368639792165,1.9614427322317731,1.886736510275065,1.8474587899544495,1.0
2221.5349,92.1,179.295,63.645,2.196,3309.44625407,1699.9916339,1.946742671008153,7267.54397394,3733.18162804,0.166499415767,2.67663990652,1.09,0.302929419931,1.0,1,29.573021316910957,1.09,2.8,7267.543973937721,3309.4462540700006,1699.9916339,2.196,1,3256.1816967635123,1737.549175592051,2.10209187982139,2,3318.934170067748,1807.9643410176989,1.9415392872579602,3,7267.543973937722,6844.793103989615,6443.841083009424,1.9467426710081535,1.8740083690891822,1.8357298840305265,1.0000000000000002
2221.6873,92.12,177.049,61.994,2.201,3308.72774642,1721.55730899,1.9219387755155002,7282.50976987,3789.14763709,0.143803697849,2.67300859166,1.09,0.298171844514,1.0,1,30.471213538651476,1.09,2.8,7282.50976987042,3308.72774642,1721.55730899,2.201,1,3240.079921322601,1758.8865629977156,2.10856672820066,2,3291.0325636382504,1828.7509282250005,1.95053565060824,3,7282.50976987042,6831.924718811848,6419.276342689039,1.9219387755155002,1.8421198896422573,1.799606776868489,1.0
2221.8396,92.563,178.302,64.4,2.204,3292.89240841,1709.45923209,1.9262772382024465,7257.53486814,3767.64814752,0.176878135954,2.67830050175,1.09,0.298621388855,1.0,1,29.230847737602698,1.09,2.8,7257.534868135641,3292.89240841,1709.45923209,2.204,1,3233.2399290987564,1746.5316883297498,2.11142736945495,2,3289.477656302138,1815.9164005166467,1.9531580333618002,3,7257.534868135641,6826.751278313697,6424.869709970667,1.9262772382024465,1.8512346215663464,1.8114697655499161,1.0
2221.9919,93.607,181.12,67.814,2.21,3256.16673967,1682.86219081,1.934898031135118,7196.12849466,3719.1254417,0.223809196508,2.68580947144,1.09,0.298161829439,1.0,4,27.596919187583545,1.09,2.8,7196.1284946707,3256.16673967,1682.86219081,2.21,4,3256.16673967,1682.86219081,2.21,4,3256.16673967,1682.86219081,2.21,4,7196.1284946707,7196.1284946707,7196.1284946707,1.934898031135118,1.934898031135118,1.934898031135118,1.0
2222.1445,95.488,185.331,67.791,2.236,3192.02412869,1644.62502226,1.940882623993891,7137.36595174,3677.38154977,0.223493023576,2.68575888377,1.09,0.281846391924,1.0,4,27.779001713127414,1.09,2.8,7137.36595175084,3192.02412869,1644.62502226,2.236,4,3192.02412869,1644.62502226,2.236,4,3192.02412869,1644.62502226,2.236,4,7137.36595175084,7137.36595175084,7137.36595175084,1.940882623993891,1.940882623993891,1.940882623993891,1.0
2222.2969,97.674,189.668,72.626,2.285,3120.58480251,1607.01857983,1.9418473698294851,7130.53627373,3672.03745492,0.28995807272,2.69639329164,1.09,0.256097491055,1.0,4,25.98329121524406,1.09,2.8,7130.53627373535,3120.58480251,1607.01857983,2.285,4,3120.58480251,1607.01857983,2.285,4,3120.58480251,1607.01857983,2.285,4,7130.53627373535,7130.53627373535,7130.53627373535,1.9418473698294851,1.9418473698294851,1.9418473698294851,1.0
2222.4492,99.395,192.848,81.555,2.319,3066.55264349,1580.51937277,1.9402183208394308,7111.33558026,3665.22442545,0.412701903911,2.71603230463,1.09,0.244172458011,1.0,4,22.76669774721293,1.09,2.8,7111.33558025331,3066.55264349,1580.51937277,2.319,4,3066.55264349,1580.51937277,2.319,4,3066.55264349,1580.51937277,2.319,4,7111.33558025331,7111.33558025331,7111.33558025331,1.9402183208394308,1.9402183208394308,1.9402183208394308,1.0
2222.6016,100.249,195.354,85.347,2.302,3040.42933097,1560.24447925,1.9486877674654652,6999.06831988,3591.68279124,0.464829197883,2.72437267166,1.09,0.258431065928,1.0,4,21.243755858060286,1.09,2.8,6999.06831989294,3040.42933097,1560.24447925,2.302,4,3040.42933097,1560.24447925,2.302,4,3040.42933097,1560.24447925,2.302,4,6999.06831989294,6999.06831989294,6999.06831989294,1.9486877674654652,1.9486877674654652,1.9486877674654652,1.0
2222.7539,100.408,197.07,80.694,2.244,3035.61469206,1546.65854772,1.9626922157672995,6811.91936897,3470.70178109,0.400866038903,2.71413856622,1.09,0.289469492321,1.0,4,22.41736704431795,1.09,2.8,6811.919368982641,3035.61469206,1546.65854772,2.244,4,3035.61469206,1546.65854772,2.244,4,3035.61469206,1546.65854772,2.244,4,6811.919368982641,6811.919368982641,6811.919368982641,1.9626922157672995,1.9626922157672995,1.9626922157672995,1.0
2222.9065,100.165,198.743,68.571,2.182,3042.97908451,1533.63892062,1.9841561423596523,6639.7803624,3346.40012478,0.234215409994,2.6874744656,1.09,0.316420998573,1.0,4,27.043660497241476,1.09,2.8,6639.78036240082,3042.97908451,1533.63892062,2.182,4,3042.97908451,1533.63892062,2.182,4,3042.97908451,1533.63892062,2.182,4,6639.78036240082,6639.78036240082,6639.78036240082,1.9841561423596523,1.9841561423596523,1.9841561423596523,1.0
2223.0588,99.898,199.714,60.502,2.146,3051.11213438,1526.18244089,1.9991791627485445,6547.68664037,3275.18751815,0.123293697161,2.66972699155,1.09,0.331530064593,1.0,1,31.032172992837275,1.09,2.8,6547.68664037948,3051.11213438,1526.18244089,2.146,1,2937.3985485888315,1564.0950523425222,2.04322567997617,2,2964.5900199584976,1636.0225730734985,1.86751474574188,3,6547.68664037948,6001.768146801431,5536.415577351709,1.9991791627485445,1.8780179274843514,1.812071586756348,1.0
2223.2112,99.843,200.435,61.733,2.138,3052.79288483,1520.69249383,2.007501777786295,6526.87118776,3251.2405518,0.140215822393,2.67243453158,1.09,0.337729315758,1.0,1,30.287590304375552,1.09,2.8,6526.871187766539,3052.79288483,1520.69249383,2.138,1,2950.913759471853,1559.351795147233,2.0333039121150196,2,2988.539150254823,1632.8804520211406,1.8543073747632797,3,6526.871187766539,6000.104491448159,5541.670186086304,2.007501777786295,1.8923977056718173,1.830225321489813,1.0
2223.3635,100.014,201.332,64.838,2.145,3047.57333973,1513.91731071,2.013038174654825,6537.04481373,3247.35263147,0.182899168328,2.67926386693,1.09,0.336170649852,1.0,1,28.64498348333624,1.09,2.8,6537.0448137208505,3047.57333973,1513.91731071,2.145,1,2959.712912094087,1552.0901869837312,2.04078709854588,2,3005.4891692326764,1624.6284802033667,1.8626166541243199,3,6537.0448137208505,6040.143926401269,5598.0741804030495,2.013038174654825,1.9069207040383862,1.8499547471040623,1.0
2223.5161,100.241,203.363,67.399,2.158,3040.67198053,1498.7977164,2.028740734829425,6561.77013398,3234.40547199,0.218104337068,2.68489669393,1.09,0.330364152071,1.0,4,27.436674510412654,1.09,2.8,6561.7701339837395,3040.67198053,1498.7977164,2.158,4,3040.67198053,1498.7977164,2.158,4,3040.67198053,1498.7977164,2.158,4,6561.7701339837395,6561.7701339837395,6561.7701339837395,2.028740734829425,2.028740734829425,2.028740734829425,1.0
2223.6685,100.346,204.565,68.708,2.18,3037.49028362,1489.99095642,2.038596456261839,6621.72881829,3248.18028499,0.236098700942,2.68777579215,1.09,0.31780165568,1.0,4,26.96429207823973,1.09,2.8,6621.7288182916,3037.49028362,1489.99095642,2.18,4,3037.49028362,1489.99095642,2.18,4,3037.49028362,1489.99095642,2.18,4,6621.7288182916,6621.7288182916,6621.7288182916,2.038596456261839,2.038596456261839,2.038596456261839,1.0
2223.8208,100.361,205.533,69.902,2.213,3037.03629896,1482.9735371,2.0479369476133855,6720.9613296,3281.82043759,0.252512200151,2.69040195202,1.09,0.298301280763,1.0,4,26.650532547520044,1.09,2.8,6720.96132959848,3037.03629896,1482.9735371,2.213,4,3037.03629896,1482.9735371,2.213,4,3037.03629896,1482.9735371,2.213,4,6720.96132959848,6720.96132959848,6720.96132959848,2.0479369476133855,2.0479369476133855,2.0479369476133855,1.0
2223.9731,100.491,206.15,72.922,2.244,3033.10744246,1478.5350473,2.0514274910147408,6806.29310087,3317.83264613,0.294027080899,2.69704433294,1.09,0.281911533899,1.0,4,25.554572114229636,1.09,2.8,6806.293100880241,3033.10744246,1478.5350473,2.244,4,3033.10744246,1478.5350473,2.244,4,3033.10744246,1478.5350473,2.244,4,6806.293100880241,6806.293100880241,6806.293100880241,2.0514274910147408,2.0514274910147408,2.0514274910147408,1.0
2224.1257,101.07,207.998,74.241,2.243,3015.73167112,1465.39870576,2.0579598298170674,6764.28613832,3286.88929701,0.312158911265,2.6999454258,1.09,0.283826655537,1.0,4,24.99088709458359,1.09,2.8,6764.28613832216,3015.73167112,1465.39870576,2.243,4,3015.73167112,1465.39870576,2.243,4,3015.73167112,1465.39870576,2.243,4,6764.28613832216,6764.28613832216,6764.28613832216,2.0579598298170674,2.0579598298170674,2.0579598298170674,1.0
2224.2781,102.368,211.484,71.433,2.205,2977.49296655,1441.24378204,2.0659190371912826,6565.37199125,3177.94253939,0.273558320159,2.69376933123,1.09,0.304762861909,1.0,4,25.902194570757786,1.09,2.8,6565.37199124275,2977.49296655,1441.24378204,2.205,4,2977.49296655,1441.24378204,2.205,4,2977.49296655,1441.24378204,2.205,4,6565.37199124275,6565.37199124275,6565.37199124275,2.0659190371912826,2.0659190371912826,2.0659190371912826,1.0
2224.4304,103.892,216.716,67.603,2.182,2933.81588573,1406.44899315,2.0859738959741314,6401.58626266,3068.87170306,0.220908653516,2.68534538456,1.09,0.315508722709,1.0,4,27.50640143077839,1.09,2.8,6401.58626266286,2933.81588573,1406.44899315,2.182,4,2933.81588573,1406.44899315,2.182,4,2933.81588573,1406.44899315,2.182,4,6401.58626266286,6401.58626266286,6401.58626266286,2.0859738959741314,2.0859738959741314,2.0859738959741314,1.0
2224.5828,104.99,221.22,65.93,2.196,2903.13363177,1377.81394087,2.107057815031876,6375.28145538,3025.67941416,0.197910509313,2.68166568149,1.09,0.305130459957,1.0,1,28.41603258985908,1.09,2.8,6375.281455366921,2903.13363177,1377.81394087,2.196,1,2769.3351814901894,1408.4822912318893,2.10140955741333,2,2767.115585179259,1466.0221526363266,1.9396904136361202,3,6375.281455366921,5819.507418064462,5367.347573995312,2.107057815031876,1.9661838836951713,1.8874991624125153,1.0
2224.7351,105.758,226.744,69.036,2.206,2882.05147601,1344.24725682,2.143989107203302,6357.80555608,2965.40944854,0.240607601897,2.6884972163,1.09,0.301844264339,1.0,4,26.997622503478524,1.09,2.8,6357.805556078059,2882.05147601,1344.24725682,2.206,4,2882.05147601,1344.24725682,2.206,4,2882.05147601,1344.24725682,2.206,4,6357.805556078059,6357.805556078059,6357.805556078059,2.143989107203302,2.143989107203302,2.143989107203302,1.0
2224.8877,105.947,231.817,75.092,2.197,2876.91015319,1314.83023247,2.1880468536120623,6320.57160656,2888.68202073,0.323857309781,2.70181716956,1.09,0.313197538218,1.0,4,24.249429433968675,1.09,2.8,6320.57160655843,2876.91015319,1314.83023247,2.197,4,2876.91015319,1314.83023247,2.197,4,2876.91015319,1314.83023247,2.197,4,6320.57160655843,6320.57160655843,6320.57160655843,2.1880468536120623,2.1880468536120623,2.1880468536120623,1.0
2225.04,106.127,235.947,81.089,2.195,2872.03068022,1291.81553484,2.2232513874945155,6304.10734309,2835.53509898,0.406295965358,2.71500735446,1.09,0.320003077544,1.0,4,21.787215763765552,1.09,2.8,6304.107343082899,2872.03068022,1291.81553484,2.195,4,2872.03068022,1291.81553484,2.195,4,2872.03068022,1291.81553484,2.195,4,6304.107343082899,6304.107343082899,6304.107343082899,2.2232513874945155,2.2232513874945155,2.2232513874945155,1.0
2225.1924,106.751,237.474,82.71,2.21,2855.24257384,1283.5089315,2.2245599572907997,6310.08608819,2836.55473862,0.4285792838,2.71857268541,1.09,0.312281232496,1.0,4,21.31047581714297,1.09,2.8,6310.0860881864,2855.24257384,1283.5089315,2.21,4,2855.24257384,1283.5089315,2.21,4,2855.24257384,1283.5089315,2.21,4,6310.0860881864,6310.0860881864,6310.0860881864,2.2245599572907997,2.2245599572907997,2.2245599572907997,1.0
2225.3447,107.311,236.692,78.158,2.235,2840.34255575,1287.74948034,2.2056639114310297,6348.1656121,2878.12008855,0.366004536394,2.70856072582,1.09,0.29258137694,1.0,4,23.327203752014427,1.09,2.8,6348.165612101249,2840.34255575,1287.74948034,2.235,4,2840.34255575,1287.74948034,2.235,4,2840.34255575,1287.74948034,2.235,4,6348.165612101249,6348.165612101249,6348.165612101249,2.2056639114310297,2.2056639114310297,2.2056639114310297,1.0
2225.4973,107.46,234.88,77.457,2.228,2836.40424344,1297.68392371,2.1857435324704424,6319.50865438,2891.23978202,0.356368135267,2.70701890164,1.09,0.296235808472,1.0,4,23.545700730038206,1.09,2.8,6319.50865438432,2836.40424344,1297.68392371,2.228,4,2836.40424344,1297.68392371,2.228,4,2836.40424344,1297.68392371,2.228,4,6319.50865438432,6319.50865438432,6319.50865438432,2.1857435324704424,2.1857435324704424,2.1857435324704424,1.0
2225.6497,107.19,235.108,82.771,2.162,2843.54883851,1296.42547255,2.193376247781441,6147.75258886,2802.87187165,0.429417829404,2.7187068527,1.09,0.341809117939,1.0,4,20.777165904723006,1.09,2.8,6147.752588858621,2843.54883851,1296.42547255,2.162,4,2843.54883851,1296.42547255,2.162,4,2843.54883851,1296.42547255,2.162,4,6147.752588858621,6147.752588858621,6147.752588858621,2.193376247781441,2.193376247781441,2.193376247781441,1.0
2225.802,106.375,233.125,86.845,2.105,2865.33490012,1307.45308311,2.1915393654541795,6031.52996475,2752.18873995,0.485421678466,2.72766746855,1.09,0.380216057601,1.0,4,18.494496089101297,1.09,2.8,6031.5299647526,2865.33490012,1307.45308311,2.105,4,2865.33490012,1307.45308311,2.105,4,2865.33490012,1307.45308311,2.105,4,6031.5299647526,6031.5299647526,6031.5299647526,2.1915393654541795,2.1915393654541795,2.1915393654541795,1.0
