DEPTH,VP,RHO,GR,IP_ORIGINAL,VSH,RHOm,RHOf,PHIE,VS,SWE,LFC,K0,RHO_FLUID,K_FLUID,IP,VPVS,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2112.31274,2329.85,2.2363,110.7677,5210.243555,0.454406457839,2.72270503325,1.09,0.297913599424,925.9122464999999,1.0,4,20.871326391610673,1.09,2.8,5210.243555,2.5162751748958536,2329.85,925.9122464999999,2.2363,4,2329.85,925.9122464999999,2.2363,4,2329.85,925.9122464999999,2.2363,4,5210.243555,5210.243555,5210.243555,2.5162751748958536,2.5162751748958536,2.5162751748958536,1.0
2112.46509,2319.22,2.2641,109.2772,5250.946002,0.44137660939,2.7206202575,1.09,0.279967242773,917.7304417999998,1.0,4,21.498716755737924,1.09,2.8,5250.946002,2.527125498257609,2319.22,917.7304417999998,2.2641,4,2319.22,917.7304417999998,2.2641,4,2319.22,917.7304417999998,2.2641,4,5250.946002,5250.946002,5250.946002,2.527125498257609,2.527125498257609,2.527125498257609,1.0
2112.61768,2306.93,2.2512,119.8909,5193.360816,0.53416084454,2.73546573513,1.09,0.294303141529,908.2709517,1.0,4,18.940916280088985,1.09,2.8,5193.360815999999,2.539913883276952,2306.93,908.2709517,2.2512,4,2306.93,908.2709517,2.2512,4,2306.93,908.2709517,2.2512,4,5193.360815999999,5193.360815999999,5193.360815999999,2.539913883276952,2.539913883276952,2.539913883276952,1.0
2112.77002,2320.98,2.2354,120.8901,5188.318692,0.542895782193,2.73686332515,1.09,0.304496018275,919.0850962,1.0,4,18.53894650511014,1.09,2.8,5188.318692,2.525315674899092,2320.98,919.0850962,2.2354,4,2320.98,919.0850962,2.2354,4,2320.98,919.0850962,2.2354,4,5188.318692,5188.318692,5188.318692,2.525315674899092,2.525315674899092,2.525315674899092,1.0
2112.92236,2328.07,2.2303,118.915,5192.294521,0.525629593885,2.73410073502,1.09,0.3064293594,924.5421983000003,1.0,4,18.924964092508898,1.09,2.8,5192.294521000001,2.5180786818392207,2328.07,924.5421983000003,2.2303,4,2328.07,924.5421983000003,2.2303,4,2328.07,924.5421983000003,2.2303,4,5192.294521000001,5192.294521000001,5192.294521000001,2.5180786818392207,2.5180786818392207,2.5180786818392207,1.0
2113.07471,2331.64,2.23,116.2971,5199.5572,0.502744092203,2.73043905475,1.09,0.305064094459,927.2899915999998,1.0,4,19.518196187971498,1.09,2.8,5199.557199999999,2.514466910159198,2331.64,927.2899915999998,2.23,4,2331.64,927.2899915999998,2.23,4,2331.64,927.2899915999998,2.23,4,5199.557199999999,5199.557199999999,5199.557199999999,2.514466910159198,2.514466910159198,2.514466910159198,1.0
2113.22729,2328.07,2.2434,112.1802,5222.792238,0.466754435656,2.7246807097,1.09,0.29441878579,924.5421983000003,1.0,4,20.61309190231036,1.09,2.8,5222.792238,2.5180786818392207,2328.07,924.5421983000003,2.2434,4,2328.07,924.5421983000003,2.2434,4,2328.07,924.5421983000003,2.2434,4,5222.792238,5222.792238,5222.792238,2.5180786818392207,2.5180786818392207,2.5180786818392207,1.0
2113.37964,2345.99,2.2425,113.8413,5260.882575,0.481275657568,2.72700410521,1.09,0.295970000117,938.3350430999996,1.0,4,20.218310189199194,1.09,2.8,5260.882575,2.5001624070752997,2345.99,938.3350430999996,2.2425,4,2345.99,938.3350430999996,2.2425,4,2345.99,938.3350430999996,2.2425,4,5260.882575,5260.882575,5260.882575,2.5001624070752997,2.5001624070752997,2.5001624070752997,1.0
2113.53198,2326.3,2.2461,110.9472,5225.10243,0.455975634489,2.72295610152,1.09,0.292020159682,923.1798470000002,1.0,4,20.928910740170835,1.09,2.8,5225.102430000001,2.5198773646972814,2326.3,923.1798470000002,2.2461,4,2326.3,923.1798470000002,2.2461,4,2326.3,923.1798470000002,2.2461,4,5225.102430000001,5225.102430000001,5225.102430000001,2.5198773646972814,2.5198773646972814,2.5198773646972814,1.0
2113.68433,2340.59,2.2477,116.8698,5260.944143,0.5077505962,2.73124009539,1.09,0.29461874393,934.1787171000001,1.0,4,19.581114432635772,1.09,2.8,5260.944143000001,2.505505592405237,2340.59,934.1787171000001,2.2477,4,2340.59,934.1787171000001,2.2477,4,2340.59,934.1787171000001,2.2477,4,5260.944143000001,5260.944143000001,5260.944143000001,2.505505592405237,2.505505592405237,2.505505592405237,1.0
2113.83691,2355.06,2.2426,122.208,5281.457556,0.554416773318,2.73870668373,1.09,0.300906576425,945.3161313999999,1.0,4,18.32881455359914,1.09,2.8,5281.457555999999,2.491293570238973,2355.06,945.3161313999999,2.2426,4,2355.06,945.3161313999999,2.2426,4,2355.06,945.3161313999999,2.2426,4,5281.457555999999,5281.457555999999,5281.457555999999,2.491293570238973,2.491293570238973,2.491293570238973,1.0
2113.98926,2344.19,2.2491,124.7473,5272.317729,0.576615159208,2.74225842547,1.09,0.298475358255,936.9496011000001,1.0,4,17.8466405567735,1.09,2.8,5272.317728999999,2.5019382016363183,2344.19,936.9496011000001,2.2491,4,2344.19,936.9496011000001,2.2491,4,2344.19,936.9496011000001,2.2491,4,5272.317728999999,5272.317728999999,5272.317728999999,2.5019382016363183,2.5019382016363183,2.5019382016363183,1.0
2114.1416,2342.39,2.2559,126.1082,5284.197601,0.588512053375,2.74416192854,1.09,0.295171784646,935.5641591,1.0,4,17.631308723849916,1.09,2.8,5284.197601,2.5037192556129417,2342.39,935.5641591,2.2559,4,2342.39,935.5641591,2.2559,4,2342.39,935.5641591,2.2559,4,5284.197601,5284.197601,5284.197601,2.5037192556129417,2.5037192556129417,2.5037192556129417,1.0
2114.29395,2347.8,2.2739,123.7629,5338.66242,0.568009602137,2.74088153634,1.09,0.282867986625,939.7281820000002,1.0,4,18.345513208878465,1.09,2.8,5338.66242,2.498382026814643,2347.8,939.7281820000002,2.2739,4,2347.8,939.7281820000002,2.2739,4,2347.8,939.7281820000002,2.2739,4,5338.66242,5338.66242,5338.66242,2.498382026814643,2.498382026814643,2.498382026814643,1.0
2114.44629,2355.06,2.2854,120.4974,5382.254124,0.539462825812,2.73631405213,1.09,0.273893095638,945.3161313999999,1.0,4,19.180624530299724,1.09,2.8,5382.254124,2.491293570238973,2355.06,945.3161313999999,2.2854,4,2355.06,945.3161313999999,2.2854,4,2355.06,945.3161313999999,2.2854,4,5382.254124,5382.254124,5382.254124,2.491293570238973,2.491293570238973,2.491293570238973,1.0
2114.59888,2351.42,2.2788,114.6855,5358.415896,0.488655595885,2.72818489534,1.09,0.274318788202,942.5144598,1.0,4,20.400504497282014,1.09,2.8,5358.415896,2.494837055867522,2351.42,942.5144598,2.2788,4,2351.42,942.5144598,2.2788,4,2351.42,942.5144598,2.2788,4,5358.415896,5358.415896,5358.415896,2.494837055867522,2.494837055867522,2.494837055867522,1.0
2114.75122,2358.7,2.24,121.1029,5283.488,0.544756065152,2.73716097042,1.09,0.301829013285,948.1178029999999,1.0,4,18.544308556224617,1.09,2.8,5283.488,2.487771026487096,2358.7,948.1178029999999,2.24,4,2358.7,948.1178029999999,2.24,4,2358.7,948.1178029999999,2.24,4,5283.488,5283.488,5283.488,2.487771026487096,2.487771026487096,2.487771026487096,1.0
2114.90356,2364.19,2.1901,123.7282,5177.812519,0.567706257125,2.74083300114,1.09,0.333609154142,952.3434011000002,1.0,4,17.353126539989322,1.09,2.8,5177.812519,2.4824973820044876,2364.19,952.3434011000002,2.1901,4,2364.19,952.3434011000002,2.1901,4,2364.19,952.3434011000002,2.1901,4,5177.812519,5177.812519,5177.812519,2.4824973820044876,2.4824973820044876,2.4824973820044876,1.0
2115.05591,2345.99,2.1569,108.7912,5060.065831,0.437128030828,2.71994048493,1.09,0.345436223063,938.3350430999996,1.0,4,20.499994506721812,1.09,2.8,5060.065830999999,2.5001624070752997,2345.99,938.3350430999996,2.1569,4,2345.99,938.3350430999996,2.1569,4,2345.99,938.3350430999996,2.1569,4,5060.065830999999,5060.065830999999,5060.065830999999,2.5001624070752997,2.5001624070752997,2.5001624070752997,1.0
2115.2085,2353.24,2.1644,106.1048,5093.352656,0.413643706859,2.7161829931,1.09,0.339311747472,943.9152956,1.0,4,21.25732344876135,1.09,2.8,5093.352656,2.4930626836639638,2353.24,943.9152956,2.1644,4,2353.24,943.9152956,2.1644,4,2353.24,943.9152956,2.1644,4,5093.352656,5093.352656,5093.352656,2.4930626836639638,2.4930626836639638,2.4930626836639638,1.0
2115.36084,2364.19,2.2085,107.7922,5221.313615,0.428394841561,2.71854317465,1.09,0.313189838986,952.3434011000002,1.0,4,21.30024554193318,1.09,2.8,5221.313615,2.4824973820044876,2364.19,952.3434011000002,2.2085,4,2364.19,952.3434011000002,2.2085,4,2364.19,952.3434011000002,2.2085,4,5221.313615,5221.313615,5221.313615,2.4824973820044876,2.4824973820044876,2.4824973820044876,1.0
2115.51318,2358.7,2.2485,106.0315,5303.53695,0.413002923302,2.71608046773,1.09,0.287550632953,948.1178029999999,1.0,4,22.12218051367788,1.09,2.8,5303.53695,2.487771026487096,2358.7,948.1178029999999,2.2485,4,2358.7,948.1178029999999,2.2485,4,2358.7,948.1178029999999,2.2485,4,5303.53695,5303.53695,5303.53695,2.487771026487096,2.487771026487096,2.487771026487096,1.0
2115.66553,2364.19,2.2796,106.4247,5389.407524,0.416440250649,2.7166304401,1.09,0.268672237608,952.3434011000002,1.0,4,22.317105539090946,1.09,2.8,5389.407524,2.4824973820044876,2364.19,952.3434011000002,2.2796,4,2364.19,952.3434011000002,2.2796,4,2364.19,952.3434011000002,2.2796,4,5389.407524,5389.407524,5389.407524,2.4824973820044876,2.4824973820044876,2.4824973820044876,1.0
2115.81812,2324.52,2.2788,104.6968,5297.116176,0.401335067732,2.71421361084,1.09,0.268076568212,921.8097988000002,1.0,4,22.72213702275133,1.09,2.8,5297.1161759999995,2.5216915713263512,2324.52,921.8097988000002,2.2788,4,2324.52,921.8097988000002,2.2788,4,2324.52,921.8097988000002,2.2788,4,5297.1161759999995,5297.1161759999995,5297.1161759999995,2.5216915713263512,2.5216915713263512,2.5216915713263512,1.0
2115.97046,2299.97,2.2791,107.8665,5241.861627,0.429044367049,2.71864709873,1.09,0.269884801361,902.9139092999997,1.0,4,21.972209840670182,1.09,2.8,5241.861627,2.54727496864357,2299.97,902.9139092999997,2.2791,4,2299.97,902.9139092999997,2.2791,4,2299.97,902.9139092999997,2.2791,4,5241.861627,5241.861627,5241.861627,2.54727496864357,2.54727496864357,2.54727496864357,1.0
2116.1228,2306.93,2.2712,111.8515,5239.499416,0.463880962871,2.72422095406,1.09,0.277209120917,908.2709517,1.0,4,20.970020571286874,1.09,2.8,5239.499416,2.539913883276952,2306.93,908.2709517,2.2712,4,2306.93,908.2709517,2.2712,4,2306.93,908.2709517,2.2712,4,5239.499416,5239.499416,5239.499416,2.539913883276952,2.539913883276952,2.539913883276952,1.0
2116.27515,2299.97,2.2783,112.4963,5240.021651,0.469517760107,2.72512284162,1.09,0.273265610537,902.9139092999997,1.0,4,20.89233807522692,1.09,2.8,5240.021651,2.54727496864357,2299.97,902.9139092999997,2.2783,4,2299.97,902.9139092999997,2.2783,4,2299.97,902.9139092999997,2.2783,4,5240.021651,5240.021651,5240.021651,2.54727496864357,2.54727496864357,2.54727496864357,1.0
2116.42749,2299.97,2.2832,115.264,5251.291504,0.493712803083,2.72899404849,1.09,0.271992475447,902.9139092999997,1.0,4,20.314944681767074,1.09,2.8,5251.291503999999,2.54727496864357,2299.97,902.9139092999997,2.2832,4,2299.97,902.9139092999997,2.2832,4,2299.97,902.9139092999997,2.2832,4,5251.291503999999,5251.291503999999,5251.291503999999,2.54727496864357,2.54727496864357,2.54727496864357,1.0
2116.58008,2284.45,2.2809,113.9016,5210.602005,0.481802796019,2.72708844736,1.09,0.272549994523,890.9683204999998,1.0,4,20.59870803804985,1.09,2.8,5210.602005,2.564008110544263,2284.45,890.9683204999998,2.2809,4,2284.45,890.9683204999998,2.2809,4,2284.45,890.9683204999998,2.2809,4,5210.602005,5210.602005,5210.602005,2.564008110544263,2.564008110544263,2.564008110544263,1.0
2116.73242,2287.88,2.2741,111.8945,5202.867908,0.464256865913,2.72428109855,1.09,0.275461240387,893.6083571999999,1.0,4,20.988762005324553,1.09,2.8,5202.867908,2.560271489815472,2287.88,893.6083571999999,2.2741,4,2287.88,893.6083571999999,2.2741,4,2287.88,893.6083571999999,2.2741,4,5202.867908,5202.867908,5202.867908,2.560271489815472,2.560271489815472,2.560271489815472,1.0
2116.88477,2284.45,2.2798,104.6579,5208.08911,0.400995006609,2.71415920106,1.09,0.267436345387,890.9683204999998,1.0,4,22.740384421942448,1.09,2.8,5208.089109999999,2.564008110544263,2284.45,890.9683204999998,2.2798,4,2284.45,890.9683204999998,2.2798,4,2284.45,890.9683204999998,2.2798,4,5208.089109999999,5208.089109999999,5208.089109999999,2.564008110544263,2.564008110544263,2.564008110544263,1.0
2117.03711,2303.44,2.2818,101.7339,5255.989392,0.375433599787,2.71006937597,1.09,0.264352491516,905.5847336000002,1.0,4,23.466677823765142,1.09,2.8,5255.989392,2.5435941160834954,2303.44,905.5847336000002,2.2818,4,2303.44,905.5847336000002,2.2818,4,2303.44,905.5847336000002,2.2818,4,5255.989392,5255.989392,5255.989392,2.5435941160834954,2.5435941160834954,2.5435941160834954,1.0
2117.1897,2317.45,2.2835,99.2663,5291.897075,0.353862010364,2.70661792166,1.09,0.261730317343,916.3680905000001,1.0,4,24.090794882240587,1.09,2.8,5291.897075,2.5289510012679774,2317.45,916.3680905000001,2.2835,4,2317.45,916.3680905000001,2.2835,4,2317.45,916.3680905000001,2.2835,4,5291.897075,5291.897075,5291.897075,2.5289510012679774,2.5289510012679774,2.5289510012679774,1.0
2117.34204,2301.7,2.2746,101.7336,5235.44682,0.375430977208,2.71006895635,1.09,0.268796556249,904.245473,1.0,4,23.405173218479597,1.09,2.8,5235.446819999999,2.5454371282210446,2301.7,904.245473,2.2746,4,2301.7,904.245473,2.2746,4,2301.7,904.245473,2.2746,4,5235.446819999999,5235.446819999999,5235.446819999999,2.5454371282210446,2.5454371282210446,2.5454371282210446,1.0
2117.49438,2344.19,2.2792,104.5691,5342.877848,0.400218723119,2.7140349957,1.09,0.267749769463,936.9496011000001,1.0,4,22.756367514513393,1.09,2.8,5342.877848,2.5019382016363183,2344.19,936.9496011000001,2.2792,4,2344.19,936.9496011000001,2.2792,4,2344.19,936.9496011000001,2.2792,4,5342.877848,5342.877848,5342.877848,2.5019382016363183,2.5019382016363183,2.5019382016363183,1.0
2117.64673,2369.7,2.2817,100.8159,5406.94449,0.367408506948,2.70878536111,1.09,0.263830753213,956.5843929999999,1.0,4,23.69148041040991,1.09,2.8,5406.944489999999,2.477251372007279,2369.7,956.5843929999999,2.2817,4,2369.7,956.5843929999999,2.2817,4,2369.7,956.5843929999999,2.2817,4,5406.944489999999,5406.944489999999,5406.944489999999,2.477251372007279,2.477251372007279,2.477251372007279,1.0
2117.79932,2360.53,2.281,114.3604,5384.36893,0.485813594053,2.72773017505,1.09,0.272773978189,949.5263357000002,1.0,4,20.49603703862681,1.09,2.8,5384.368930000001,2.4860079296903272,2360.53,949.5263357000002,2.281,4,2360.53,949.5263357000002,2.281,4,2360.53,949.5263357000002,2.281,4,5384.368930000001,5384.368930000001,5384.368930000001,2.4860079296903272,2.4860079296903272,2.4860079296903272,1.0
2117.95166,2326.3,2.2874,118.7063,5321.17862,0.523805152844,2.73380882446,1.09,0.271569794379,923.1798470000002,1.0,4,19.59395065722958,1.09,2.8,5321.17862,2.5198773646972814,2326.3,923.1798470000002,2.2874,4,2326.3,923.1798470000002,2.2874,4,2326.3,923.1798470000002,2.2874,4,5321.17862,5321.17862,5321.17862,2.5198773646972814,2.5198773646972814,2.5198773646972814,1.0
2118.104,2305.18,2.2964,117.8894,5293.615352,0.516663869249,2.73266621908,1.09,0.265584215474,906.9239941999999,1.0,4,19.86667030810518,1.09,2.8,5293.615352,2.541756547122127,2305.18,906.9239941999999,2.2964,4,2305.18,906.9239941999999,2.2964,4,2305.18,906.9239941999999,2.2964,4,5293.615352,5293.615352,5293.615352,2.541756547122127,2.541756547122127,2.541756547122127,1.0
2118.25635,2250.71,2.2942,107.0888,5163.578882,0.422245767157,2.71755932275,1.09,0.260119134724,864.9989799000001,1.0,4,22.293030548309428,1.09,2.8,5163.578882,2.6019799471442124,2250.71,864.9989799000001,2.2942,4,2250.71,864.9989799000001,2.2942,4,2250.71,864.9989799000001,2.2942,4,5163.578882,5163.578882,5163.578882,2.6019799471442124,2.6019799471442124,2.6019799471442124,1.0
2118.40869,2355.06,2.2826,100.5052,5375.659956,0.364692388925,2.70835078223,1.09,0.263076946545,945.3161313999999,1.0,4,23.775730518615916,1.09,2.8,5375.6599559999995,2.491293570238973,2355.06,945.3161313999999,2.2826,4,2355.06,945.3161313999999,2.2826,4,2355.06,945.3161313999999,2.2826,4,5375.6599559999995,5375.6599559999995,5375.6599559999995,2.491293570238973,2.491293570238973,2.491293570238973,1.0
2118.56128,2399.55,2.2727,90.4169,5453.457285,0.276501164425,2.69424018631,1.09,0.262766255269,979.5596395,1.0,4,26.30931936137746,1.09,2.8,5453.457285,2.4496211391731193,2399.55,979.5596395,2.2727,4,2399.55,979.5596395,2.2727,4,2399.55,979.5596395,2.2727,4,5453.457285,5453.457285,5453.457285,2.4496211391731193,2.4496211391731193,2.4496211391731193,1.0
2118.71362,2465.55,2.2731,86.8067,5604.441705,0.244941044416,2.68919056711,1.09,0.260188232513,1030.3591795000004,1.0,4,27.311003985409776,1.09,2.8,5604.441705,2.392903415677289,2465.55,1030.3591795000004,2.2731,4,2465.55,1030.3591795000004,2.2731,4,2465.55,1030.3591795000004,2.2731,4,5604.441705,5604.441705,5604.441705,2.392903415677289,2.392903415677289,2.392903415677289,1.0
2118.86597,2504.03,2.2748,86.0158,5696.167444,0.238027051032,2.68808432817,1.09,0.258612340339,1059.9768507,1.0,4,27.545867378001027,1.09,2.8,5696.167444000001,2.36234404397262,2504.03,1059.9768507,2.2748,4,2504.03,1059.9768507,2.2748,4,2504.03,1059.9768507,2.2748,4,5696.167444000001,5696.167444000001,5696.167444000001,2.36234404397262,2.36234404397262,2.36234404397262,1.0
2119.01831,2461.56,2.2753,104.3107,5600.787468,0.397959808097,2.7136735693,1.09,0.269988732702,1027.2881163999998,1.0,4,22.783833697434414,1.09,2.8,5600.787468,2.396172953529554,2461.56,1027.2881163999998,2.2753,4,2461.56,1027.2881163999998,2.2753,4,2461.56,1027.2881163999998,2.2753,4,5600.787468,5600.787468,5600.787468,2.396172953529554,2.396172953529554,2.396172953529554,1.0
2119.1709,2366.02,2.2723,104.2795,5376.307246,0.397687059844,2.71362992958,1.09,0.27181682324,953.7519337999998,1.0,4,22.76457778319224,1.09,2.8,5376.307246,2.480749884902619,2366.02,953.7519337999998,2.2723,4,2366.02,953.7519337999998,2.2723,4,2366.02,953.7519337999998,2.2723,4,5376.307246,5376.307246,5376.307246,2.480749884902619,2.480749884902619,2.480749884902619,1.0
2119.32324,2289.6,2.2839,102.1886,5229.21744,0.379408555903,2.71070536894,1.09,0.263345440277,894.932224,1.0,4,23.37346299881016,1.09,2.8,5229.217439999999,2.5584060318739845,2289.6,894.932224,2.2839,4,2289.6,894.932224,2.2839,4,2289.6,894.932224,2.2839,4,5229.217439999999,5229.217439999999,5229.217439999999,2.5584060318739845,2.5584060318739845,2.5584060318739845,1.0
2119.47559,2274.22,2.2894,102.2892,5206.599268,0.380287994181,2.71084607907,1.09,0.260016101783,883.0943917999997,1.0,4,23.39582932570211,1.09,2.8,5206.599268,2.5752852935284607,2274.22,883.0943917999997,2.2894,4,2274.22,883.0943917999997,2.2894,4,2274.22,883.0943917999997,2.2894,4,5206.599268,5206.599268,5206.599268,2.5752852935284607,2.5752852935284607,2.5752852935284607,1.0
2119.62793,2245.74,2.2959,101.7116,5155.994466,0.375238654722,2.71003818476,1.09,0.255634829261,861.1736205999997,1.0,4,23.59096564449022,1.09,2.8,5155.994465999999,2.6077668268976244,2245.74,861.1736205999997,2.2959,4,2245.74,861.1736205999997,2.2959,4,2245.74,861.1736205999997,2.2959,4,5155.994465999999,5155.994465999999,5155.994465999999,2.6077668268976244,2.6077668268976244,2.6077668268976244,1.0
2119.78052,2284.45,2.2901,100.8699,5231.618945,0.367880571233,2.7088608914,1.09,0.258676266517,890.9683204999998,1.0,4,23.748337301913857,1.09,2.8,5231.618944999999,2.564008110544263,2284.45,890.9683204999998,2.2901,4,2284.45,890.9683204999998,2.2901,4,2284.45,890.9683204999998,2.2901,4,5231.618944999999,5231.618944999999,5231.618944999999,2.564008110544263,2.564008110544263,2.564008110544263,1.0
2119.93286,2299.97,2.2969,98.0588,5282.801093,0.343306128443,2.70492898055,1.09,0.252660634285,902.9139092999997,1.0,4,24.499979711521004,1.09,2.8,5282.801092999999,2.54727496864357,2299.97,902.9139092999997,2.2969,4,2299.97,902.9139092999997,2.2969,4,2299.97,902.9139092999997,2.2969,4,5282.801092999999,5282.801092999999,5282.801092999999,2.54727496864357,2.54727496864357,2.54727496864357,1.0
2120.08521,2362.36,2.2997,91.9892,5432.719292,0.290246102847,2.69643937646,1.09,0.246968159689,950.9348684000001,1.0,4,26.07896304902618,1.09,2.8,5432.719292000001,2.4842500559210747,2362.36,950.9348684000001,2.2997,4,2362.36,950.9348684000001,2.2997,4,2362.36,950.9348684000001,2.2997,4,5432.719292000001,5432.719292000001,5432.719292000001,2.4842500559210747,2.4842500559210747,2.4842500559210747,1.0
2120.23755,2435.99,2.2964,94.4562,5594.007436,0.311812447111,2.69988999154,1.09,0.250632026821,1007.6071431,1.0,4,25.411572781740887,1.09,2.8,5594.007436,2.4175989786112897,2435.99,1007.6071431,2.2964,4,2435.99,1007.6071431,2.2964,4,2435.99,1007.6071431,2.2964,4,5594.007436,5594.007436,5594.007436,2.4175989786112897,2.4175989786112897,2.4175989786112897,1.0
2120.38989,2434.04,2.2932,103.1273,5581.740528,0.387614606718,2.71201833707,1.09,0.258208139515,1006.1062476,1.0,4,23.225421257118757,1.09,2.8,5581.740528,2.4192673545226877,2434.04,1006.1062476,2.2932,4,2434.04,1006.1062476,2.2932,4,2434.04,1006.1062476,2.2932,4,5581.740528,5581.740528,5581.740528,2.4192673545226877,2.4192673545226877,2.4192673545226877,1.0
2120.54248,2405.23,2.2954,103.6757,5520.964942,0.392408681787,2.71278538909,1.09,0.257203073119,983.9314787000001,1.0,4,23.112463524677644,1.09,2.8,5520.964942,2.4445096554669257,2405.23,983.9314787000001,2.2954,4,2405.23,983.9314787000001,2.2954,4,2405.23,983.9314787000001,2.2954,4,5520.964942,5520.964942,5520.964942,2.4445096554669257,2.4445096554669257,2.4445096554669257,1.0
2120.69482,2333.42,2.296,107.1865,5357.53232,0.423099853835,2.71769597661,1.09,0.259075394098,928.6600398000002,1.0,4,22.28639016548734,1.09,2.8,5357.532319999999,2.5126740680072057,2333.42,928.6600398000002,2.296,4,2333.42,928.6600398000002,2.296,4,2333.42,928.6600398000002,2.296,4,5357.532319999999,5357.532319999999,5357.532319999999,2.5126740680072057,2.5126740680072057,2.5126740680072057,1.0
2120.84717,2282.74,2.3018,109.9674,5254.410932,0.447410290302,2.72158564645,1.09,0.257286920464,889.6521506,1.0,4,21.69563706580457,1.09,2.8,5254.410932,2.565879257932971,2282.74,889.6521506,2.3018,4,2282.74,889.6521506,2.3018,4,2282.74,889.6521506,2.3018,4,5254.410932,5254.410932,5254.410932,2.565879257932971,2.565879257932971,2.565879257932971,1.0
2120.99951,2303.44,2.2956,100.4135,5287.776864,0.363890753834,2.70822252061,1.09,0.254985031636,905.5847336000002,1.0,4,23.905785509998395,1.09,2.8,5287.7768639999995,2.5435941160834954,2303.44,905.5847336000002,2.2956,4,2303.44,905.5847336000002,2.2956,4,2303.44,905.5847336000002,2.2956,4,5287.7768639999995,5287.7768639999995,5287.7768639999995,2.5435941160834954,2.5435941160834954,2.5435941160834954,1.0
2121.1521,2299.97,2.2884,99.7523,5263.251348,0.358110588926,2.70729769423,1.09,0.259010877047,902.9139092999997,1.0,4,24.010016344711083,1.09,2.8,5263.251348,2.54727496864357,2299.97,902.9139092999997,2.2884,4,2299.97,902.9139092999997,2.2884,4,2299.97,902.9139092999997,2.2884,4,5263.251348,5263.251348,5263.251348,2.54727496864357,2.54727496864357,2.54727496864357,1.0
2121.30444,2303.44,2.2645,96.9207,5216.13988,0.333356936548,2.70333710985,1.09,0.272005836331,905.5847336000002,1.0,4,24.530190018862214,1.09,2.8,5216.13988,2.5435941160834954,2303.44,905.5847336000002,2.2645,4,2303.44,905.5847336000002,2.2645,4,2303.44,905.5847336000002,2.2645,4,5216.13988,5216.13988,5216.13988,2.5435941160834954,2.5435941160834954,2.5435941160834954,1.0
2121.45679,2272.53,2.2696,111.9894,5157.734088,0.465086475183,2.72441383603,1.09,0.278273363822,881.7936157,1.0,4,20.922434520377948,1.09,2.8,5157.734088,2.577167672274405,2272.53,881.7936157,2.2696,4,2272.53,881.7936157,2.2696,4,2272.53,881.7936157,2.2696,4,5157.734088,5157.734088,5157.734088,2.577167672274405,2.577167672274405,2.577167672274405,1.0
2121.60913,2279.33,2.2773,108.7372,5190.718209,0.436655966543,2.71986495465,1.09,0.271534738743,887.0275076999999,1.0,4,21.751277615694676,1.09,2.8,5190.718209,2.5696271876732917,2279.33,887.0275076999999,2.2773,4,2279.33,887.0275076999999,2.2773,4,2279.33,887.0275076999999,2.2773,4,5190.718209,5190.718209,5190.718209,2.5696271876732917,2.5696271876732917,2.5696271876732917,1.0
2121.76172,2262.41,2.2968,106.4806,5196.303288,0.416928924603,2.71670862794,1.09,0.258133891175,874.0043529,1.0,4,22.459056822107488,1.09,2.8,5196.303288,2.588556901911512,2262.41,874.0043529,2.2968,4,2262.41,874.0043529,2.2968,4,2262.41,874.0043529,2.2968,4,5196.303288,5196.303288,5196.303288,2.588556901911512,2.588556901911512,2.588556901911512,1.0
2121.91406,2279.33,2.3031,109.1797,5249.524923,0.440524271098,2.72048388338,1.09,0.255987739365,887.0275076999999,1.0,4,21.888485315658762,1.09,2.8,5249.524923,2.5696271876732917,2279.33,887.0275076999999,2.3031,4,2279.33,887.0275076999999,2.3031,4,2279.33,887.0275076999999,2.3031,4,5249.524923,5249.524923,5249.524923,2.5696271876732917,2.5696271876732917,2.5696271876732917,1.0
2122.06641,2305.18,2.3085,95.1177,5321.50803,0.317595234598,2.70081523754,1.09,0.243550736543,906.9239941999999,1.0,4,25.331228211152233,1.09,2.8,5321.50803,2.541756547122127,2305.18,906.9239941999999,2.3085,4,2305.18,906.9239941999999,2.3085,4,2305.18,906.9239941999999,2.3085,4,5321.50803,5321.50803,5321.50803,2.541756547122127,2.541756547122127,2.541756547122127,1.0
2122.21875,2345.99,2.3127,88.6387,5425.571073,0.26095626237,2.69175300198,1.09,0.236648847551,938.3350430999996,1.0,4,27.061506133644446,1.09,2.8,5425.571072999999,2.5001624070752997,2345.99,938.3350430999996,2.3127,4,2345.99,938.3350430999996,2.3127,4,2345.99,938.3350430999996,2.3127,4,5425.571072999999,5425.571072999999,5425.571072999999,2.5001624070752997,2.5001624070752997,2.5001624070752997,1.0
2122.37109,2443.8,2.3165,84.8774,5661.0627,0.228075236557,2.68649203785,1.09,0.231753136926,1013.618422,1.0,4,28.122557514159475,1.09,2.8,5661.0627,2.41096644157085,2443.8,1013.618422,2.3165,4,2443.8,1013.618422,2.3165,4,2443.8,1013.618422,2.3165,4,5661.0627,5661.0627,5661.0627,2.41096644157085,2.41096644157085,2.41096644157085,1.0
