DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,LFC,K0,RHO_FLUID,K_FLUID,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2056.8391,2485.9,1153.5,2.323,72.8765,0.4375,2.3284740000000004,1.0,1.0,2.155093194625054,5788.353516600001,2685.894759,0.2780424327890352,2.6944867892462456,1.09,0.2281182940859182,4,26.642494191602648,1.09,2.8,2485.9,1153.5,2.3284740000000004,4,2485.9,1153.5,2.3284740000000004,4,2485.9,1153.5,2.3284740000000004,4,5788.353516600001,5788.353516600001,5788.353516600001,2.155093194625054,2.155093194625054,2.155093194625054,1.0
2056.9917,2485.4,1148.9,2.3372,68.4166,0.4145,2.346628500000003,1.0,1.0,2.1632866219862477,5832.310473900008,2696.041483650004,0.2274446049139988,2.6863911367862405,1.09,0.212831698295586,4,28.315246570937894,1.09,2.8,2485.4,1148.9,2.346628500000003,4,2485.4,1148.9,2.346628500000003,4,2485.4,1148.9,2.346628500000003,4,5832.310473900008,5832.310473900008,5832.310473900008,2.1632866219862477,2.1632866219862477,2.1632866219862477,1.0
2057.144,2480.100000000001,1148.9,2.3583,66.3572,0.3953,2.3518400000000126,1.0,1.0,2.1586735137958053,5832.798384000033,2702.0289760000146,0.2040805907599034,2.6826528945215844,1.09,0.2077118596647792,4,29.09388257177611,1.09,2.8,2480.100000000001,1148.9,2.3518400000000126,4,2480.100000000001,1148.9,2.3518400000000126,4,2480.100000000001,1148.9,2.3518400000000126,4,5832.798384000033,5832.798384000033,5832.798384000033,2.1586735137958053,2.1586735137958053,2.1586735137958053,1.0
2057.2964,2449.9,1160.1,2.3442,70.5055,0.3826,2.3338779999999764,1.0,1.0,2.1118007068356177,5717.767712199942,2707.531867799972,0.2511432983035733,2.690182927728572,1.09,0.2226651225646831,4,27.498214822038733,1.09,2.8,2449.9,1160.1,2.3338779999999764,4,2449.9,1160.1,2.3338779999999764,4,2449.9,1160.1,2.3338779999999764,4,5717.767712199942,5717.767712199942,5717.767712199942,2.1118007068356177,2.1118007068356177,2.1118007068356177,1.0
2057.4487,2477.9,1144.4,2.3227,74.3303,0.3886,2.3169125000000164,1.0,1.0,2.165239426773855,5741.07748375004,2651.474665000019,0.2945358793158021,2.697125740690528,1.09,0.2365796471700758,4,26.070704685623312,1.09,2.8,2477.9,1144.4,2.3169125000000164,4,2477.9,1144.4,2.3169125000000164,4,2477.9,1144.4,2.3169125000000164,4,5741.07748375004,5741.07748375004,5741.07748375004,2.165239426773855,2.165239426773855,2.165239426773855,1.0
2057.6013,2510.7,1141.6,2.2976,74.8266,0.4217,2.298012999999999,1.0,0.9993591595535132,2.199281709880869,5769.621239099997,2623.411640799999,0.3001664320130332,2.698026629122085,1.09,0.2487605751532091,4,25.769213028685797,1.09,2.8,2510.7,1141.6,2.298012999999999,4,2510.7,1141.6,2.298012999999999,4,2510.7,1141.6,2.298012999999999,4,5769.621239099997,5769.621239099997,5769.621239099997,2.199281709880869,2.199281709880869,2.199281709880869,1.0
2057.7537,2530.8,1154.8,2.2988,73.2161,0.42,2.295509499999979,1.0,0.998641732283468,2.191548320055421,5809.475442599948,2650.854370599976,0.2818952147676361,2.6951032343628216,1.09,0.2489520460791229,4,26.302997926036632,1.09,2.8,2530.8,1154.8,2.295509499999979,4,2530.8,1154.8,2.295509499999979,4,2530.8,1154.8,2.295509499999979,4,5809.475442599948,5809.475442599948,5809.475442599948,2.191548320055421,2.191548320055421,2.191548320055421,1.0
2057.906,2556.5,1154.8,2.2856,69.5489,0.4281,2.2860599999999978,0.9974366382140528,1.0,2.2138032559750607,5844.312389999995,2639.9420879999984,0.2402906150269842,2.6884464984043177,1.0892053578463563,0.2516108973184181,4,27.545373276300754,1.0892053578463565,2.7858695571193217,2556.5,1154.8,2.2860599999999978,4,2556.5,1154.8,2.2860599999999978,4,2556.5,1154.8,2.2860599999999978,4,5844.312389999995,5844.312389999995,5844.312389999995,2.2138032559750607,2.2138032559750607,2.2138032559750607,1.0
2058.0583,2554.9,1180.6,2.2875,64.9512,0.4208,2.286416999999998,0.9856041939711584,1.0,2.1640691173979336,5841.566793299995,2699.343910199998,0.188129438045201,2.680100710087232,1.085537300131059,0.2468912227818238,1,29.291594251839385,1.085537300131059,2.7224501411400186,2567.376410713125,1180.3156431160623,2.287518801427549,1,2218.4907758579698,1200.570988106095,2.2109825223651836,2,2013.7404517491855,1237.7565755747082,2.080130174290817,3,5872.921809847851,4905.044331450347,4188.842276873502,2.1751608780979876,1.8478630566924217,1.6269276944169548,1.0048833264367
2058.2107,2574.4,1180.6,2.2851,63.0504,0.4278,2.2868190000000395,0.9809291338582856,0.9980866141732244,2.1805861426393363,5887.186833600102,2699.818511400047,0.1665647502215123,2.676650360035442,1.0840880314960686,0.2447824823239027,1,30.05226649458386,1.0840880314960686,2.698181505868603,2590.711677941774,1180.226623161124,2.288266146325853,1,2245.9056946444116,1200.296284845995,2.212383576805443,2,2046.4485470420248,1237.1166393183717,2.0826488611737743,3,5928.237827525207,4968.804873885117,4262.033735947798,2.1950967950568683,1.8711260902824294,1.6542082468226924,1.0063361085852136
2058.3633,2580.5,1178.0,2.3019,61.8778,0.4116,2.3010505000000023,1.0,0.9959225213394602,2.190577249575552,5937.860815250006,2710.637489000003,0.1532615342376858,2.6745218454780297,1.09,0.2356997137930629,1,30.589829856948207,1.09,2.8,2580.5,1178.0,2.3010505000000023,1,2204.9357228090544,1197.160479968563,2.227983588724153,2,1973.589038051435,1232.202968996058,2.1030627404138293,3,5937.860815250006,4912.560604610201,4150.581570815144,2.190577249575552,1.8418046366406573,1.6016752821651,1.0
2058.5156,2545.3,1168.5,2.299,63.574,0.3947,2.297439999999981,1.0,1.0,2.1782627299957213,5847.674031999952,2684.558639999977,0.1725050230247969,2.677600803683968,1.09,0.2394561673197933,1,29.886946025228276,1.09,2.8,2545.3,1168.5,2.297439999999981,1,2160.9777485504214,1187.8475331201134,2.2232085881308445,2,1919.769089451003,1223.2758955083314,2.0962968194513545,3,5847.674031999952,4804.304289336954,4024.4058362971605,2.1782627299957213,1.819238318300154,1.569367218384733,1.0
2058.668,2535.9,1168.5,2.2887,66.156,0.3978,2.284919999999993,1.0,1.0,2.1702182284980744,5794.328627999982,2669.929019999992,0.2017979649233472,2.6822876743877355,1.09,0.2495577154678019,4,28.809447832600288,1.09,2.8,2535.9,1168.5,2.284919999999993,4,2535.9,1168.5,2.284919999999993,4,2535.9,1168.5,2.284919999999993,4,5794.328627999982,5794.328627999982,5794.328627999982,2.1702182284980744,2.1702182284980744,2.1702182284980744,1.0
2058.8203,2552.5,1178.5,2.2768,68.357,0.4025,2.276797000000004,1.0,1.0,2.165888841747985,5811.524342500011,2683.205264500004,0.2267684394077425,2.686282950305239,1.09,0.2565246657724022,4,27.926855414241643,1.09,2.8,2552.5,1178.5,2.276797000000004,4,2552.5,1178.5,2.276797000000004,4,2552.5,1178.5,2.276797000000004,4,5811.524342500011,5811.524342500011,5811.524342500011,2.165888841747985,2.165888841747985,2.165888841747985,1.0
2058.9729,2571.6,1166.1,2.2764,68.3363,0.4251,2.277458000000004,1.0,0.9971162179908012,2.2052997170054027,5856.710992800011,2655.7437738000035,0.2265335966899656,2.6862453754703943,1.09,0.2560930679908321,4,27.938658810191086,1.09,2.8,2571.6,1166.1,2.277458000000004,4,2571.6,1166.1,2.277458000000004,4,2571.6,1166.1,2.277458000000004,4,5856.710992800011,5856.710992800011,5856.710992800011,2.2052997170054027,2.2052997170054027,2.2052997170054027,1.0
2059.1252,2636.2000000000007,1203.6,2.2802,67.0339,0.4428,2.282520000000006,0.9881522309711172,0.9868372703412034,2.1902625456962452,6017.179224000018,2747.241072000007,0.2117577920700308,2.6838812467312048,1.0863271916010464,0.2512348458209124,4,28.46526984167835,1.0863271916010464,2.73586193597764,2636.2000000000007,1203.6,2.282520000000006,4,2636.2000000000007,1203.6,2.282520000000006,4,2636.2000000000007,1203.6,2.282520000000006,4,6017.179224000018,6017.179224000018,6017.179224000018,2.1902625456962452,2.1902625456962452,2.1902625456962452,1.0
2059.2776,2639.3,1229.0,2.2904,61.0436,0.4628,2.2965959999999974,0.9610774786605396,0.978,2.147518307567128,6061.405822799994,2822.516483999997,0.1437974861618645,2.6730075977858982,1.0779340183847674,0.2359838459158883,1,30.927580344203168,1.0779340183847674,2.5997734945390776,2670.346653180188,1228.2388353517297,2.2994433767463103,1,2342.865911991735,1248.2554609627668,2.226288384512385,2,2159.552087480127,1284.868664332039,2.101216946176964,3,6140.31092527186,5215.895166337215,4537.68744236508,2.174126543080266,1.8769122068848842,1.6807570667954665,1.0117632149358495
2059.4299,2682.9,1229.0,2.3068,59.4526,0.4538,2.311485000000004,0.9627562254259576,0.985035386631726,2.1829943043124493,6201.483106500011,2840.815065000005,0.1257474975636486,2.6701195996101843,1.0784544298820469,0.2253203792047775,1,31.657044707294943,1.0784544298820469,2.607816619360093,2712.3264512005885,1228.3089964604783,2.3140864522371163,1,2388.2739678109533,1247.2773922258427,2.2442371346836354,2,2206.391261989882,1281.8482722484941,2.1248173337051033,3,6276.557894767658,5359.8531263595705,4688.178398411579,2.2081792602809935,1.9147897514192351,1.7212577414639285,1.0109681505835433
2059.5825,2638.9,1212.2,2.3218,57.1255,0.4383,2.3286000000000047,0.9830105055811084,0.9929507550886248,2.176950998185118,6144.942540000013,2822.728920000006,0.0993464111608151,2.6658954257857297,1.0847332567301438,0.2133212091629974,1,32.719781620555054,1.0847332567301435,2.7089324361082827,2655.202773682919,1211.907673318288,2.3297235080426817,1,2253.2114717278437,1229.4828229073962,2.263593933202152,2,1993.5501861011874,1261.387725920086,2.1505336923457636,3,6185.888320469229,5100.35581762464,4287.196842592771,2.1909282630522404,1.8326498180752169,1.5804420362874902,1.006177867173034
2059.7349,2640.9,1237.8,2.3378,59.3249,0.4152,2.3369530000000007,1.0,0.9850590551181252,2.1335433834222006,6171.659177700002,2892.680423400001,0.1242987335510828,2.6698877973681734,1.09,0.2107331912574968,1,31.796327294940653,1.09,2.8,2640.9,1237.8,2.3369530000000007,1,2223.5695390413644,1255.4721396545945,2.2716257107101767,2,1943.9037774694798,1287.5227553332436,2.159937119343703,3,6171.659177700002,5051.1177344383395,4198.709925388771,2.1335433834222006,1.7711022561226353,1.509801492375448,1.0
2059.8872,2574.2,1228.1,2.3351,60.5127,0.4053,2.335436,1.0,1.0,2.0960833808321797,6011.8793512,2868.1489516,0.1377743944291223,2.67204390310866,1.09,0.2127677382702448,1,31.296172227688444,1.09,2.8,2574.2,1228.1,2.335436,1,2110.5324145894538,1245.8183628838422,2.2694780011362243,2,1777.5911160386363,1277.973151080507,2.1567110998529944,3,6011.8793512,4789.806885595683,3833.750490960599,2.0960833808321797,1.6940931980677796,1.3909455879692854,1.0
2060.0396,2532.6,1214.8000000000004,2.3361,61.1071,0.3981,2.3276839999999788,1.0,1.0,2.084787619361211,5895.092498399946,2827.6705231999745,0.144517897397557,2.673122863583609,1.09,0.218200918911425,1,31.02073726962402,1.09,2.8,2532.6,1214.8000000000004,2.327683999999979,1,2051.9003842552984,1232.8452501481042,2.2600417151374375,2,1699.4944875904996,1265.6521985017248,2.144395228114382,3,5895.0924983999475,4637.380463723512,3644.387869395764,2.084787619361211,1.6643616739479665,1.342781602720207,1.0
2060.1919,2548.8,1214.8000000000004,2.3155,62.282,0.4057,2.3099455000000124,1.0,0.9942598425196736,2.098123147843266,5887.589090400032,2806.121793400016,0.1578472070166919,2.6752555531226707,1.09,0.2304423740406161,1,30.465387190138202,1.09,2.8,2548.8,1214.8000000000004,2.3099455000000124,1,2121.7989806994046,1234.0316237842146,2.2385083640474215,2,1834.1610056597312,1269.139762439615,2.1163739058058946,3,5887.589090400032,4749.6647651229105,3881.770491424953,2.098123147843266,1.7194040572419131,1.4452001741195148,1.0
2060.3445,2567.8,1197.4,2.3044,60.7011,0.4122,2.309340000000001,1.0,0.9877675640184173,2.144479706029731,5929.923252000003,2765.2037160000014,0.1399118035126571,2.6723858885620246,1.09,0.2294294275411782,1,31.112216650526292,1.09,2.8,2567.8,1197.4,2.309340000000001,1,2153.791392672495,1216.2759230588965,2.2382168774622357,2,1882.0610177497574,1250.724965661657,2.1166192808654114,3,5929.923252000003,4820.652245612472,3983.606637934316,2.144479706029731,1.7708082120509103,1.5047760854074834,1.0
2060.4968,2582.3,1210.0,2.3156,57.9928,0.4285,2.322775999999992,0.9894261326330356,1.0,2.134132231404959,5998.104464799981,2810.5589599999907,0.1091859806839029,2.667469756909425,1.0867221011162411,0.2180574208958563,1,32.31930787002713,1.0867221011162411,2.742616888276635,2593.2712024193,1209.8138709114742,2.323490770176542,1,2154.0981092981583,1227.8061091174468,2.2558929696988264,2,1855.1037460767889,1260.5190780040718,2.140322536624023,3,6025.441703385867,4859.414780807249,3970.5203555037997,2.1435290706871535,1.7544285643329587,1.4716982697431227,1.0042486165121403
2060.6492,2643.600000000001,1231.4,2.3297,55.948,0.4549,2.3329519999999984,0.9653977719528242,1.0,2.1468247523144393,6167.391907199997,2872.797092799998,0.0859876043887225,2.663758016702196,1.0792733093053757,0.2087782956553013,1,33.26117936946466,1.0792733093053755,2.6205739199069673,2676.4755726488593,1230.809388471239,2.3351915002012436,1,2267.0820393355034,1248.2286460401353,2.2704702285481,2,1999.7975028971125,1279.8041076975856,2.1598177318507905,3,6250.083007745872,5147.342275987373,4319.198106868116,2.174565450766711,1.8162393937421366,1.5625809378708915,1.0124359103680052
2060.8015,2664.1,1229.0,2.3364,54.5217,0.4593,2.342597500000005,0.9639133858267754,1.0,2.1676973148901544,6240.913999750013,2879.052327500006,0.0698061469797752,2.661168983516764,1.0788131496063005,0.2013273352868272,1,33.93650835930831,1.0788131496063005,2.613389783836975,2698.748744992281,1228.4096334115702,2.344849718780021,1,2281.837525076313,1245.0913120254154,2.2824382448411042,2,2005.882950563148,1275.2570872993233,2.175734757139086,3,6328.160235753084,5208.153235747749,4364.2692542929435,2.196945279155169,1.8326668116930327,1.5729243699488924,1.0130057974521531
2060.9541,2691.5,1229.0,2.3486,59.9638,0.4611,2.350081999999998,0.978253447143788,1.0,2.189991863303499,6325.245702999994,2888.250777999997,0.1315470916374436,2.671047534661991,1.0832585686145744,0.2021462181217904,1,31.58387013301422,1.0832585686145744,2.6844854808041725,2710.5878663883,1228.6438214323734,2.351444754859289,1,2342.360385981068,1245.3499864587006,2.2887794272415345,2,2109.5631376856263,1275.5622409307773,2.1816419316369853,3,6373.797621004,5361.146262619008,4602.311398610649,2.206162452539135,1.8808852221870942,1.6538300288242138,1.0070919065161805
2061.1064,2793.8,1257.4,2.3532,61.8195,0.4320000000000001,2.3531280000000048,1.0,1.0,2.2218864323206615,6574.169006400014,2958.823147200006,0.1526001173079083,2.674416018769265,1.09,0.2027800874033253,1,30.839177308486672,1.09,2.8,2793.8,1257.4,2.3531280000000048,1,2495.1061088796405,1274.5393620428129,2.290266172904974,2,2327.280044278363,1305.539399508582,2.1827927265812117,3,6574.169006400014,5714.457118975595,5079.969953368412,2.2218864323206615,1.957653237857261,1.7826195403634504,1.0
2061.2588,2839.9,1242.8,2.3549,63.9944,0.4191,2.353529999999996,1.0,1.0,2.2850820727389767,6683.789846999989,2924.9670839999944,0.1772744857568459,2.678363917721096,1.09,0.2045084971378317,1,29.991508294655237,1.09,2.8,2839.9,1242.8,2.353529999999996,1,2596.5082273345743,1259.8847570420276,2.2901323658872683,2,2476.4169180360577,1290.8011151722653,2.1817428624042177,3,6683.789846999989,5946.347529711486,5402.90493526222,2.2850820727389767,2.0609093116029813,1.9185116040944579,1.0
2061.4111,2833.3,1250.1,2.3498,62.6861,0.4072,2.3486680000000333,0.992644823066854,1.0,2.266458683305336,6654.481044400095,2936.069866800041,0.1624317452898152,2.6759890792463707,1.087719895150725,0.2060866523911768,1,30.479393238541956,1.0877198951507248,2.759833763736872,2838.1978996082757,1249.9749646970606,2.3491378991755214,1,2585.2404665500453,1267.3267831877877,2.2852510369342562,2,2458.354395195636,1298.7441941650654,2.1760251111669326,3,6667.318251330163,5907.923456907892,5349.440896093301,2.2706037958897287,2.0399162243278925,1.8928703637255209,1.0017286907875183
2061.5637,2897.3,1253.4,2.3382,64.3949,0.4169,2.336407499999994,0.9657852921864484,1.0,2.311552576990586,6769.273449749983,2928.4531604999934,0.1818181818181819,2.679090909090909,1.0793934405777992,0.2142176354191725,1,29.76728641760945,1.079393440577799,2.6224559478132807,2914.445286458858,1252.7909902615838,2.338679612079351,1,2730.0180345561475,1270.9656520629537,2.2722721450994077,2,2661.1802951976947,1303.9596084549717,2.1587367983272463,3,6815.953771962096,6203.343935540966,5744.787830226627,2.326361946337369,2.1479872647423233,2.040845650388557,1.0059176773060634
2061.7161,2888.9,1253.4,2.3333,66.064,0.4156,2.335415000000033,0.9606102362205672,0.9245964566925295,2.3048508058082016,6746.780393500096,2927.2091610000416,0.2007542195110052,2.682120675121761,1.0777891732283758,0.2161060072139428,4,29.131479947612455,1.077789173228376,2.597543685280708,2888.9,1253.4,2.335415000000033,4,2888.9,1253.4,2.335415000000033,4,2888.9,1253.4,2.335415000000033,4,6746.780393500096,6746.780393500096,6746.780393500096,2.3048508058082016,2.3048508058082016,2.3048508058082016,1.0
2061.8684,2562.9,1240.1,2.3476,61.4385,0.3963,2.358943999999955,1.0,0.8402987524621925,2.066688170308846,6045.737577599884,2925.326454399944,0.1482776498937535,2.6737244239830007,1.09,0.1987595942931702,1,31.01498115077748,1.09,2.8,2562.9,1240.1,2.358943999999955,1,2044.3434499139653,1256.6200083899673,2.297328525769072,2,1634.582248290109,1286.461047718526,2.1919859407936917,3,6045.737577599884,4696.528523956509,3582.9813073228624,2.066688170308846,1.6268589042548043,1.2706037630824176,1.0
2062.0208,2588.2000000000007,1255.9,2.3798,58.6387,0.3685,2.375008000000048,1.0,1.0,2.060832868858986,6146.995705600127,2982.77254720006,0.1165137541820723,2.668642200669132,1.09,0.1860042766781621,1,32.215549053078476,1.09,2.8,2588.2000000000007,1255.9,2.375008000000048,1,2023.8915346381852,1271.428945443663,2.317346674229818,2,1550.7711697899952,1299.3675110368922,2.218764407590392,3,6146.995705600127,4690.058316795681,3440.7958758473574,2.060832868858986,1.5918243342587672,1.193481564390111,1.0
2062.1731,2553.2,1225.9,2.356,56.7215,0.3733,2.3446695000000046,1.0,1.0,2.08271474019088,5986.410167400011,2874.3303400500067,0.0947630073935748,2.6651620811829715,1.09,0.2034664146703378,1,32.94287946378541,1.09,2.8,2553.2,1225.9,2.3446695000000046,1,2016.1957729345481,1242.7294556918825,2.2815949114521996,2,1595.1819286879024,1273.1814259730745,2.1737577116769207,3,5986.410167400011,4600.142016018899,3467.5390190129915,2.08271474019088,1.6223931634516884,1.2529101478752154,1.0
2062.3257,2543.8,1248.5,2.3247,60.4989,0.3906,2.320374000000052,1.0,1.0,2.0374849819783742,5902.567381200133,2896.986939000065,0.137617832617271,2.672018853218763,1.09,0.2222760193427893,1,31.241622803556524,1.09,2.8,2543.8,1248.5,2.320374000000052,1,2065.761609010243,1267.4610169988227,2.251468434003787,2,1719.614341647748,1301.9812082266894,2.133662143752109,3,5902.567381200133,4650.997054863436,3669.076022627006,2.0374849819783742,1.6298423235940531,1.3207674049227476,1.0
2062.478,2575.0,1248.5,2.3073,64.9796,0.4118,2.3089500000000007,1.0,1.0,2.0624749699639566,5945.546250000002,2882.724075000001,0.1884516377159674,2.6801522620345546,1.09,0.2334381875856409,1,29.3930462337471,1.09,2.8,2575.0,1248.5,2.3089500000000007,1,2179.430484879759,1268.5371440428487,2.236584161848452,2,1923.321373796852,1305.1494740378716,2.1128619224280625,3,5945.546250000002,4874.479704331762,4063.7124952873987,2.0624749699639566,1.7180659589784486,1.4736406917795246,1.0
2062.6304,2572.8,1237.0,2.3119,67.4435,0.4136,2.3074399999999806,1.0,1.0,2.0798706548100245,5936.58163199995,2854.303279999976,0.216404728166718,2.6846247565066745,1.09,0.2365351189787045,4,28.449524666631348,1.09,2.8,2572.8,1237.0,2.3074399999999806,4,2572.8,1237.0,2.3074399999999806,4,2572.8,1237.0,2.3074399999999806,4,5936.58163199995,5936.58163199995,5936.58163199995,2.0798706548100245,2.0798706548100245,2.0798706548100245,1.0
2062.7827,2589.6,1226.9,2.2968,68.6921,0.4105,2.3007215000000123,1.0,0.9945787401574352,2.110685467438259,5957.948396400032,2822.7552083500154,0.2305701686216093,2.6868912269794576,1.09,0.2418259430918729,4,27.9483978136371,1.09,2.8,2589.6,1226.9,2.3007215000000123,4,2589.6,1226.9,2.3007215000000123,4,2589.6,1226.9,2.3007215000000123,4,5957.948396400032,5957.948396400032,5957.948396400032,2.110685467438259,2.110685467438259,2.110685467438259,1.0
2062.9353,2633.4,1227.4,2.3064,65.2075,0.3965,2.3127070000000085,1.0,0.9884471437951372,2.1455108359133126,6090.282613800023,2838.6165718000098,0.1910371766232792,2.6805659482597246,1.09,0.2312755083573869,1,29.324607018231298,1.09,2.8,2633.4,1227.4,2.3127070000000085,1,2293.6406634499435,1246.8791845111818,2.2410115924092184,2,2093.1028854286924,1282.4451401399415,2.1184355729798034,3,6090.282613800023,5140.075315612494,4434.103610398812,2.1455108359133126,1.8395051356552456,1.6321188485304652,1.0
2063.0876,2620.4,1203.7,2.3245,66.1279,0.3919,2.3276279999999976,1.0,1.0,2.1769543906288944,6099.316411199994,2801.765823599997,0.2014791687702296,2.6822366670032363,1.09,0.2227110293036091,4,29.05285242330752,1.09,2.8,2620.4,1203.7,2.3276279999999976,4,2620.4,1203.7,2.3276279999999976,4,2620.4,1203.7,2.3276279999999976,4,6099.316411199994,6099.316411199994,6099.316411199994,2.1769543906288944,2.1769543906288944,2.1769543906288944,1.0
2063.24,2641.9,1222.3,2.3314,65.5584,0.3937,2.324200000000031,1.0,1.0,2.161417000736317,6140.3039800000815,2840.869660000037,0.1950181577666572,2.681202905242665,1.09,0.2243603905362338,1,29.250143362804998,1.09,2.8,2641.9,1222.3,2.324200000000031,1,2300.3937773831017,1241.009651319159,2.2546482789337987,2,2095.5488783404207,1275.089433344188,2.1357372719495946,3,6140.3039800000815,5186.5788710468305,4475.541844663803,2.161417000736317,1.8536469679650327,1.6434524697176784,1.0
2063.3923,2611.600000000001,1222.3,2.3141,68.0351,0.3891,2.305693000000011,1.0,1.0,2.1366276691483277,6021.54783880003,2818.2485539000127,0.2231164649704291,2.6856986343952687,1.09,0.2381437360440374,4,28.21989871650706,1.09,2.8,2611.600000000001,1222.3,2.305693000000011,4,2611.600000000001,1222.3,2.305693000000011,4,2611.600000000001,1222.3,2.305693000000011,4,6021.54783880003,6021.54783880003,6021.54783880003,2.1366276691483277,2.1366276691483277,2.1366276691483277,1.0
2063.5449,2665.1,1246.9,2.2957,61.9191,0.3966,2.2928570000000064,1.0,1.0,2.1373807041462825,6110.693190700017,2858.963393300008,0.1537300851673566,2.674596813626777,1.09,0.2409065891992147,1,30.53569689404602,1.09,2.8,2665.1,1246.9,2.2928570000000064,1,2340.3719577766747,1267.7164123924733,2.2181759573482496,2,2160.4029739543944,1305.8566195441883,2.090495465072666,3,6110.693190700017,5191.3568079922725,4516.3126197811625,2.1373807041462825,1.8461320961837615,1.6543952388191645,1.0
2063.6973,2660.0,1215.0,2.2892,58.7732,0.3915,2.2875405000000035,1.0,1.0,2.1893004115226335,6084.85773000001,2779.3617075000043,0.1180396645946808,2.6688863463351487,1.09,0.2415283704367392,1,31.850108996505057,1.09,2.8,2660.0000000000005,1215.0,2.287540500000003,1,2325.722716719504,1235.385994303869,2.2126667051646143,2,2139.7266831896045,1272.7508746646038,2.0846566688331425,3,6084.857730000009,5146.049220730241,4460.59549959143,2.189300411522634,1.882587893535277,1.6811826460174044,1.0000000000000002
2063.8496,2591.5,1240.1,2.2863,51.6192,0.3903,2.2919519999999847,1.0,1.0,2.0897508265462466,5939.59360799996,2842.249675199981,0.0368771137262732,2.655900338196204,1.09,0.2324211377433251,1,35.253752778354794,1.09,2.8,2591.5,1240.1,2.2919519999999847,1,2136.0014256010454,1260.0640446308785,2.219901447299554,2,1833.9057822575508,1296.5504774356923,2.0967182442955914,3,5939.59360799996,4741.712656125671,3845.183711978585,2.0897508265462466,1.695153063610162,1.4144499687236518,1.0
2064.002,2635.4,1234.9,2.2979,53.1531,0.3682,2.304629999999997,1.0,0.9996795543905628,2.1340999271196046,6073.621901999992,2845.9875869999964,0.0542792994653074,2.658684687914449,1.09,0.2257016280213487,1,34.504135460872334,1.09,2.8,2635.4,1234.9,2.304629999999997,1,2211.894719371028,1254.0834194589627,2.234662495313379,2,1939.5564968201707,1289.0597216853548,2.115040632462064,3,6073.621901999992,4942.838172960147,4102.240799730439,2.1340999271196046,1.7637540573858193,1.5046288889426604,1.0
2064.1543,2624.2000000000007,1234.9,2.2965,53.3943,0.3876,2.313715000000008,1.0,0.999318897637796,2.125030366831323,6071.650903000023,2857.2066535000104,0.0570157276550558,2.659122516424809,1.09,0.220127818452188,1,34.404213399134306,1.09,2.8,2624.2000000000007,1234.9,2.313715000000008,1,2179.5553152550237,1253.5237685942861,2.24547537627983,2,1882.5376193932186,1287.4148443322192,2.12880763250017,3,6071.650903000023,4894.137791644977,4007.560452632984,2.125030366831323,1.7387427106381863,1.4622618557499147,1.0
2064.3069,2585.3,1238.4,2.2964,56.7198,0.3982,2.320862000000002,1.0,1.0,2.0876130490956073,6000.124528600006,2874.155500800003,0.0947437207935642,2.66515899532697,1.09,0.2185792014319789,1,32.87319515107248,1.09,2.8,2585.3000000000006,1238.4,2.320862000000002,1,2120.0357829581917,1256.8838113383492,2.253102447556089,2,1794.1322347754626,1290.4981417394906,2.13725547079714,3,6000.124528600008,4776.657811489591,3834.5189341073565,2.0876130490956077,1.6867396682440718,1.3902633229344388,1.0000000000000002
2064.4592,2585.8,1193.9,2.2905,56.6817,0.4231,2.316336000000012,1.0,1.0,2.165843035430103,5989.5816288000315,2765.4735504000128,0.0943114740521487,2.6650898358483444,1.09,0.2214183774860649,1,32.87664976799894,1.09,2.8,2585.8,1193.9,2.316336000000012,1,2146.6239965658715,1211.9924516794642,2.2476963029793318,2,1850.6777068936772,1244.9267666160354,2.1303445629117177,3,5989.5816288000315,4824.958820967827,3942.5811905828705,2.165843035430103,1.7711529420759045,1.4865755613273512,1.0
2064.6116,2529.7000000000007,1145.7,2.2877,54.432,0.4187,2.31,1.0,1.0,2.2079951121585064,5843.607000000002,2646.567,0.0687884952027419,2.6610061592324388,1.09,0.2234276149521484,1,33.89851110160586,1.09,2.8,2529.7000000000007,1145.7,2.31,1,2050.0556900772376,1163.2723830026325,2.240737439364834,2,1712.2129849099247,1195.2847743922678,2.1223208034401955,3,5843.607000000002,4593.636537538977,3633.8652377947665,2.2079951121585064,1.762317854383893,1.4324728479708817,1.0
2064.7639,2540.0,1147.4,2.2736,53.0296,0.4038,2.305846499999999,1.0,1.0,2.2137005403521,5856.850109999998,2645.7282740999985,0.0528781846998268,2.658460509551972,1.09,0.2248153570998715,1,34.567117429127286,1.09,2.8,2540.0,1147.4,2.305846499999999,1,2064.2886368342015,1165.142952616561,2.2361537392990387,2,1733.9096986498744,1197.4832542527454,2.1170016000361067,3,5856.850109999998,4616.066754249315,3670.689606359908,2.2137005403521,1.7717041777564113,1.447961541417855,1.0
