DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,LFC,IS_SAND,IS_SHALE,K_MINERAL,RHO_FLUID,K_FLUID,VP_FRM_BRINE,VS_FRM_BRINE,RHO_FRM_BRINE,KDRY_FRM_BRINE,LFC_BRINE,VP_FRM_OIL,VS_FRM_OIL,RHO_FRM_OIL,KDRY_FRM_OIL,LFC_OIL,VP_FRM_GAS,VS_FRM_GAS,RHO_FRM_GAS,KDRY_FRM_GAS,LFC_GAS,IP_FRM_BRINE,VPVS_FRM_BRINE,IP_FRM_OIL,VPVS_FRM_OIL,IP_FRM_GAS,VPVS_FRM_GAS,KDRY_MU_RATIO
2230.1179,2895.2,1196.8000000000004,2.1807,72.9089,0.2992,2.17616699999992,1.0,1.0,2.4191176470588225,6300.438698399768,2604.436665599904,0.2784100126951209,2.69454560203122,1.09,0.3230687874343217,4,False,True,25.515208858516743,1.09,2.8,2895.2,1196.8000000000004,2.17616699999992,,4,2895.2,1196.8000000000004,2.17616699999992,,4,2895.2,1196.8000000000004,2.17616699999992,,4,6300.438698399768,2.4191176470588225,6300.438698399768,2.4191176470588225,6300.438698399768,2.4191176470588225,
2230.2705,2810.6,1173.1,2.1536,69.9905,0.3159,2.1462449999999813,1.0,1.0,2.3958741795243372,6032.236196999947,2517.7600094999784,0.245300593006225,2.6892480948809965,1.09,0.3395364963191786,4,False,True,26.390729838238393,1.09,2.8,2810.6,1173.1,2.1462449999999813,,4,2810.6,1173.1,2.1462449999999813,,4,2810.6,1173.1,2.1462449999999813,,4,6032.236196999947,2.3958741795243372,6032.236196999947,2.3958741795243372,6032.236196999947,2.3958741795243372,
2230.4229,2775.9,1432.6,2.1325,66.57600000000001,0.2998,2.1306260000000026,0.9951870078740056,1.0,1.937665782493369,5914.4047134000075,3052.3348076000043,0.2065628896318641,2.683050062341098,1.088507972440942,0.3464468362673864,4,False,True,27.663765367076913,1.0885079724409419,2.773585535807467,2775.9,1432.6,2.1306260000000026,,4,2775.9,1432.6,2.1306260000000026,,4,2775.9,1432.6,2.1306260000000026,,4,5914.4047134000075,1.937665782493369,5914.4047134000075,1.937665782493369,5914.4047134000075,1.937665782493369,
2230.5752,2757.8,1463.7,2.1261,65.86399999999999,0.3088,2.126,0.9894858831254206,1.0,1.884129261460682,5863.0828,3111.8262,0.1984852077450448,2.681757633239207,1.0867406237688806,0.3484336718288435,1,True,False,27.936045473244015,1.0867406237688806,2.7429345384793407,2764.040211513713,1463.3092135684383,2.1271356764280807,5.648882096599027,1,2573.0318113120843,1501.9397260281476,2.019121238161139,5.648882096599027,2,2539.5785520827603,1575.7256282160506,1.834451392091852,5.648882096599027,3,5879.488544992637,1.8888968824116819,5195.263176684453,1.7131391937520823,4658.733410194829,1.6116882956063427,1.2402096447054642
2230.7275,2772.1,1446.8000000000006,2.1259,67.7833,0.3062,2.1271000000000018,0.999319790301442,1.0,1.9160215648327334,5896.533910000005,3077.488280000003,0.2202597791570848,2.6852415646651338,1.0897891349934472,0.3498327836574775,4,False,True,27.132619724526272,1.089789134993447,2.79623641440523,2772.1,1446.8000000000006,2.1271000000000018,,4,2772.1,1446.8000000000006,2.1271000000000018,,4,2772.1,1446.8000000000006,2.1271000000000018,,4,5896.533910000005,1.9160215648327334,5896.533910000005,1.9160215648327334,5896.533910000005,1.9160215648327334,
2230.8799,2744.7,1366.1,2.1299,67.8847,0.3163,2.129201000000002,1.0,1.0,2.0091501354220043,5844.0179847000045,2908.701486100003,0.2214101681224267,2.685425626899588,1.09,0.3486371395327935,4,False,True,27.106191402069392,1.09,2.8,2744.7,1366.1,2.129201000000002,,4,2744.7,1366.1,2.129201000000002,,4,2744.7,1366.1,2.129201000000002,,4,5844.0179847000045,2.0091501354220043,5844.0179847000045,2.0091501354220043,5844.0179847000045,2.0091501354220043,
2231.0325,2685.8,1366.1,2.1278,68.8816,0.3227,2.125725000000012,1.0,1.0,1.9660346973135205,5709.272205000033,2903.952922500017,0.232720057269857,2.687235209163177,1.09,0.3515513594628001,4,False,True,26.672511804556727,1.09,2.8,2685.8,1366.1,2.125725000000012,,4,2685.8,1366.1,2.125725000000012,,4,2685.8,1366.1,2.125725000000012,,4,5709.272205000033,1.9660346973135205,5709.272205000033,1.9660346973135205,5709.272205000033,1.9660346973135205,
2231.1848,2636.9,1282.6,2.1209,66.4951,0.3329,2.117608000000001,0.9955141168745928,1.0,2.0559020739123657,5583.920535200003,2716.044020800001,0.2056450743725331,2.682903211899605,1.0886093762311235,0.3545740435373246,4,False,True,27.603311607322198,1.0886093762311237,2.775364967081722,2636.9,1282.6,2.117608000000001,,4,2636.9,1282.6,2.117608000000001,,4,2636.9,1282.6,2.117608000000001,,4,5583.920535200003,2.0559020739123657,5583.920535200003,2.0559020739123657,5583.920535200003,2.0559020739123657,
2231.3372,2702.8,1241.8,2.1126,70.2314,0.3419,2.1185799999999686,0.9767070773263794,1.0,2.1765179578031892,5726.098023999915,2630.852643999961,0.2480336176783244,2.6896853788285315,1.0827791939711775,0.3554067961218659,4,False,True,26.09322198457418,1.0827791939711777,2.6766332987618324,2702.8,1241.8,2.1185799999999686,,4,2702.8,1241.8,2.1185799999999686,,4,2702.8,1241.8,2.1185799999999686,,4,5726.098023999915,2.1765179578031892,5726.098023999915,2.1765179578031892,5726.098023999915,2.1765179578031892,
2231.4895,2684.4,1182.3,2.1281,71.5652,0.3419,2.1436625000000222,0.9707125984252242,1.0,2.270489723420452,5754.44761500006,2534.452173750026,0.2631656571455152,2.6921065051432818,1.0809209055118196,0.3403977823962119,4,False,True,25.781968129602088,1.0809209055118196,2.6466237423522667,2684.4,1182.3,2.1436625000000222,,4,2684.4,1182.3,2.1436625000000222,,4,2684.4,1182.3,2.1436625000000222,,4,5754.44761500006,2.270489723420452,5754.44761500006,2.270489723420452,5754.44761500006,2.270489723420452,
2231.6421,2719.1,1209.6,2.1627,75.4153,0.3476,2.171841000000013,1.0,1.0,2.247933201058201,5905.452863100035,2627.058873600015,0.306845268146138,2.6990952429033817,1.09,0.3276712458313,4,False,True,24.561686270405694,1.09,2.8,2719.1,1209.6,2.171841000000013,,4,2719.1,1209.6,2.171841000000013,,4,2719.1,1209.6,2.171841000000013,,4,5905.452863100035,2.247933201058201,5905.452863100035,2.247933201058201,5905.452863100035,2.247933201058201,
2231.7944,2686.0,1043.3,2.2051,76.2504,0.3426,2.2038240000000098,1.0,1.0,2.5745231477043995,5919.471264000026,2299.2495792000104,0.3163195267749061,2.7006111242839848,1.09,0.3084463510736192,4,False,True,24.540700149393146,1.09,2.8,2686.0,1043.3,2.2038240000000098,,4,2686.0,1043.3,2.2038240000000098,,4,2686.0,1043.3,2.2038240000000098,,4,5919.471264000026,2.5745231477043995,5919.471264000026,2.5745231477043995,5919.471264000026,2.5745231477043995,
2231.9468,2748.5,1041.6,2.2127,79.8509,0.341,2.2118299999999973,1.0,1.0,2.6387288786482337,6079.214754999993,2303.842127999997,0.3571674110916101,2.7071467857746576,1.09,0.3062905545320613,4,False,True,23.376962816883438,1.09,2.8,2748.5,1041.6,2.2118299999999973,,4,2748.5,1041.6,2.2118299999999973,,4,2748.5,1041.6,2.2118299999999973,,4,6079.214754999993,2.6387288786482337,6079.214754999993,2.6387288786482337,6079.214754999993,2.6387288786482337,
2232.0991,2721.8,1060.9,2.2078,77.0032,0.3293,2.2080225,1.0,1.0,2.5655575454802526,6009.795640500001,2342.49107025,0.3248600870619815,2.7019776139299174,1.09,0.3064280233555354,4,False,True,24.314166135550252,1.09,2.8,2721.8,1060.9,2.2080225,,4,2721.8,1060.9,2.2080225,,4,2721.8,1060.9,2.2080225,,4,6009.795640500001,2.5655575454802526,6009.795640500001,2.5655575454802526,6009.795640500001,2.5655575454802526,
2232.2517,2726.5,1384.8,2.2076,81.3556,0.342,2.2090339999999986,1.0,1.0,1.9688763720392837,6022.931200999996,3059.070283199999,0.3742383211128141,2.7098781313780504,1.09,0.3091863033868958,4,False,True,22.849926537532227,1.09,2.8,2726.5,1384.8,2.2090339999999986,,4,2726.5,1384.8,2.2090339999999986,,4,2726.5,1384.8,2.2090339999999986,,4,6022.931200999996,1.9688763720392837,6022.931200999996,1.9688763720392837,6022.931200999996,1.9688763720392837,
2232.4041,2739.7,1342.2,2.2119,78.6319,0.3403,2.210769999999967,1.0,1.0,2.0412010132618086,6056.846568999908,2967.2954939999554,0.3433377843780809,2.704934045500493,1.09,0.3059964255985309,4,False,True,23.779045201576807,1.09,2.8,2739.7,1342.2,2.210769999999967,,4,2739.7,1342.2,2.210769999999967,,4,2739.7,1342.2,2.210769999999967,,4,6056.846568999908,2.0412010132618086,6056.846568999908,2.0412010132618086,6056.846568999908,2.0412010132618086,
2232.5564,2779.2,1304.4,2.1818,78.7004,0.3287,2.1729760000000016,0.9951936966513494,1.0,2.1306347746090153,6039.134899200004,2834.4298944000025,0.3441149209079224,2.705058387345268,1.0885100459619184,0.3291472167729549,4,False,True,23.41491311950766,1.0885100459619184,2.7736218990514665,2779.2,1304.4,2.1729760000000016,,4,2779.2,1304.4,2.1729760000000016,,4,2779.2,1304.4,2.1729760000000016,,4,6039.134899200004,2.1306347746090153,6039.134899200004,2.1306347746090153,6039.134899200004,2.1306347746090153,
2232.7087,2683.1,1233.1,2.1502,75.0723,0.3097,2.149303999999977,0.9814823066841372,1.0,2.1758981428918984,5766.797562399937,2650.306762399973,0.3029539129675157,2.6984726260748024,1.0842595150720826,0.3402082552369381,4,False,True,24.504224016081178,1.0842595150720826,2.7010304802445346,2683.1,1233.1,2.149303999999977,,4,2683.1,1233.1,2.149303999999977,,4,2683.1,1233.1,2.149303999999977,,4,5766.797562399937,2.1758981428918984,5766.797562399937,2.1758981428918984,5766.797562399937,2.1758981428918984,
2232.8611,2635.0,1233.1,2.1422,73.0302,0.3201,2.147193499999996,0.982296782665794,1.0,2.136890763117347,5657.85487249999,2647.704304849995,0.2797861683311758,2.6947657869329884,1.084512002626396,0.3400534078973075,4,False,True,25.243616963588757,1.0845120026263961,2.705236196954072,2635.0,1233.1,2.147193499999996,,4,2635.0,1233.1,2.147193499999996,,4,2635.0,1233.1,2.147193499999996,,4,5657.85487249999,2.136890763117347,5657.85487249999,2.136890763117347,5657.85487249999,2.136890763117347,
2233.0137,2519.0,1156.5,2.1592,75.0622,0.35,2.161602999999997,1.0,1.0,2.1781236489407694,5445.077956999992,2499.8938694999965,0.3028393278733347,2.6984542924597337,1.09,0.3337684477429292,4,False,True,24.599787900514663,1.09,2.8,2519.0,1156.5,2.161602999999997,,4,2519.0,1156.5,2.161602999999997,,4,2519.0,1156.5,2.161602999999997,,4,5445.077956999992,2.1781236489407694,5445.077956999992,2.1781236489407694,5445.077956999992,2.1781236489407694,
2233.166,2488.7000000000007,959.2,2.1776,72.1866,0.3656,2.187240000000024,1.0,1.0,2.5945579649708095,5443.384188000062,2098.0006080000226,0.2702154767023544,2.693234476272377,1.09,0.3156085299817298,4,False,True,25.872612631653087,1.09,2.8,2488.7000000000007,959.2,2.187240000000024,,4,2488.7000000000007,959.2,2.187240000000024,,4,2488.7000000000007,959.2,2.187240000000024,,4,5443.384188000062,2.5945579649708095,5443.384188000062,2.5945579649708095,5443.384188000062,2.5945579649708095,
2233.3184,2404.8,959.5,2.1799,74.5708,0.3667,2.208943999999992,1.0,1.0,2.506305367378843,5312.0685311999805,2119.481767999992,0.2972643659643698,2.697562298554299,1.09,0.3039498369635368,4,False,True,25.177192138487086,1.09,2.8,2404.8,959.5,2.208943999999992,,4,2404.8,959.5,2.208943999999992,,4,2404.8,959.5,2.208943999999992,,4,5312.0685311999805,2.506305367378843,5312.0685311999805,2.506305367378843,5312.0685311999805,2.506305367378843,
2233.4707,2345.4,942.5,2.1793,78.2414,0.3395,2.227655999999986,1.0,1.0,2.4884880636604776,5224.744382399967,2099.5657799999867,0.338907538905043,2.704225206224807,1.09,0.29523092836555,4,False,True,24.058962704567165,1.09,2.8,2345.4,942.5,2.227655999999986,,4,2345.4,942.5,2.227655999999986,,4,2345.4,942.5,2.227655999999986,,4,5224.744382399967,2.4884880636604776,5224.744382399967,2.4884880636604776,5224.744382399967,2.4884880636604776,
2233.6233,2275.6,929.8,2.1769,84.5056,0.3438,2.2398640000000247,1.0,1.0,2.4474080447408046,5097.034518400056,2082.625547200023,0.4099752564266922,2.7155960410282707,1.09,0.2926508363832639,4,False,True,22.124083149059867,1.09,2.8,2275.6,929.8,2.2398640000000247,,4,2275.6,929.8,2.2398640000000247,,4,2275.6,929.8,2.2398640000000247,,4,5097.034518400056,2.4474080447408046,5097.034518400056,2.4474080447408046,5097.034518400056,2.4474080447408046,
2233.7756,2285.5,931.1,2.0984,88.22200000000002,0.357,2.2414639999999992,1.0,1.0,2.454623563527011,5122.865971999999,2087.027130399999,0.4521380330617704,2.722342085289883,1.09,0.2945939393607477,4,False,True,20.985130568652092,1.09,2.8,2285.5,931.1,2.2414639999999992,,4,2285.5,931.1,2.2414639999999992,,4,2285.5,931.1,2.2414639999999992,,4,5122.865971999999,2.454623563527011,5122.865971999999,2.454623563527011,5122.865971999999,2.454623563527011,
2233.928,2352.7,1086.7,2.0263,88.5648,0.4333,2.2295200000000293,1.0,1.0,2.164994938805558,5245.391704000069,2422.819384000032,0.4560271192286268,2.7229643390765803,1.09,0.3021770453086485,4,False,True,20.75767007263957,1.09,2.8,2352.7,1086.7,2.2295200000000293,,4,2352.7,1086.7,2.2295200000000293,,4,2352.7,1086.7,2.2295200000000293,,4,5245.391704000069,2.164994938805558,5245.391704000069,2.164994938805558,5245.391704000069,2.164994938805558,
2234.0803,2412.7000000000007,1129.9,1.9682,88.22200000000002,0.4523,2.2019399999999694,1.0,1.0,2.1353217098858313,5312.620637999928,2487.972005999965,0.4521380330617704,2.722342085289883,1.09,0.3188070012894979,4,False,True,20.573059009153862,1.09,2.8,2412.7000000000007,1129.9,2.2019399999999694,,4,2412.7000000000007,1129.9,2.2019399999999694,,4,2412.7000000000007,1129.9,2.2019399999999694,,4,5312.620637999928,2.1353217098858313,5312.620637999928,2.1353217098858313,5312.620637999928,2.1353217098858313,
2234.2329,2423.1,1153.5,2.0214,86.2132,0.4473,2.1753679999999966,1.0,1.0,2.1006501950585177,5271.134200799992,2509.286987999997,0.4293480788844631,2.7186956926215142,1.09,0.333596813132715,4,False,True,20.92482106259201,1.09,2.8,2423.1,1153.5,2.1753679999999966,,4,2423.1,1153.5,2.1753679999999966,,4,2423.1,1153.5,2.1753679999999966,,4,5271.134200799992,2.1006501950585177,5271.134200799992,2.1006501950585177,5271.134200799992,2.1006501950585177,
2234.3853,2429.7,1050.9,2.0727,82.6488,0.4063,2.1580580000000262,0.9900531496063408,1.0,2.3120182700542387,5243.433522600063,2267.9031522000278,0.3889097511915147,2.7122255601906424,1.0869164763779655,0.3409613381909125,4,False,True,21.92560388797841,1.0869164763779657,2.7459539539446367,2429.7,1050.9,2.1580580000000262,,4,2429.7,1050.9,2.1580580000000262,,4,2429.7,1050.9,2.1580580000000262,,4,5243.433522600063,2.3120182700542387,5243.433522600063,2.3120182700542387,5243.433522600063,2.3120182700542387,
2234.5376,2395.4,865.1999999999997,2.1268,78.2879,0.3977,2.141247999999997,0.9616303348653804,1.0,2.768608414239483,5129.145459199993,1852.6077695999973,0.3394350841406287,2.7043096134625006,1.078105403808268,0.3462428704339802,4,False,True,23.291120106542635,1.078105403808268,2.602416825953494,2395.4,865.1999999999997,2.141247999999997,,4,2395.4,865.1999999999997,2.141247999999997,,4,2395.4,865.1999999999997,2.141247999999997,,4,5129.145459199993,2.768608414239483,5129.145459199993,2.768608414239483,5129.145459199993,2.768608414239483,
2234.6899,2311.6,865.1999999999997,2.1403,79.7886,0.3938,2.1453939999999894,0.9546343381389106,1.0,2.6717521960240416,4959.292770399975,1856.1948887999904,0.3564606139265136,2.707033698228242,1.0759366448230625,0.3443324828867409,4,False,True,22.81255600280105,1.0759366448230623,2.5693586981937075,2311.6,865.1999999999997,2.1453939999999894,,4,2311.6,865.1999999999997,2.1453939999999894,,4,2311.6,865.1999999999997,2.1453939999999894,,4,4959.292770399975,2.6717521960240416,4959.292770399975,2.6717521960240416,4959.292770399975,2.6717521960240416,
2234.8423,2304.5,884.1,2.1522,80.5728,0.3835,2.156229999999965,0.9749146421536324,1.0,2.6066055876032124,4969.032034999919,1906.322942999969,0.3653574090608447,2.7084571854497352,1.0822235390676265,0.3395743205032763,4,False,True,22.627830843423624,1.082223539067626,2.6675889292026937,2304.5,884.1,2.156229999999965,,4,2304.5,884.1,2.156229999999965,,4,2304.5,884.1,2.156229999999965,,4,4969.032034999919,2.6066055876032124,4969.032034999919,2.6066055876032124,4969.032034999919,2.6066055876032124,
2234.9949,2277.2000000000007,833.2,2.1616,81.2903,0.3726,2.1629490000000016,0.9777165354330644,0.999358267716532,2.7330772923667794,4925.467462800005,1802.1691068000007,0.3734974887712281,2.709759598203396,1.08309212598425,0.3361538898035626,4,False,True,22.447062188557354,1.0830921259842499,2.681753925987461,2277.2000000000007,833.2,2.1629490000000016,,4,2277.2000000000007,833.2,2.1629490000000016,,4,2277.2000000000007,833.2,2.1629490000000016,,4,4925.467462800005,2.7330772923667794,4925.467462800005,2.7330772923667794,4925.467462800005,2.7330772923667794,
2235.1472,2275.8,786.6999999999997,2.1641,77.8227,0.3851,2.163528,0.962824031516752,0.9797360472751278,2.8928435235795105,4923.7570224,1702.0474776,0.3341573627730046,2.7034651780436807,1.0784754497701932,0.3322711329488532,4,False,True,23.664290867133047,1.0784754497701934,2.608142534200691,2275.8,786.6999999999997,2.163528,,4,2275.8,786.6999999999997,2.163528,,4,2275.8,786.6999999999997,2.163528,,4,4923.7570224,2.8928435235795105,4923.7570224,2.8928435235795105,4923.7570224,2.8928435235795105,
2235.2996,2279.5,855.1,2.1630000000000003,78.2794,0.3977,2.1679799999999942,0.923541284403722,0.9525360419396668,2.665770085370132,4941.910409999987,1853.8396979999948,0.3393386511405754,2.7042941841824923,1.0662977981651538,0.3274208592648394,4,False,True,23.582424230375757,1.0662977981651538,2.4320531049014553,2279.5,855.1,2.1679799999999942,,4,2279.5,855.1,2.1679799999999942,,4,2279.5,855.1,2.1679799999999942,,4,4941.910409999987,2.665770085370132,4941.910409999987,2.665770085370132,4941.910409999987,2.665770085370132,
2235.4519,2337.6,940.1,2.1728,78.6473,0.4134,2.175335499999999,0.891492125984245,0.984334645669306,2.4865439846824806,5085.0642647999975,2045.0329035499997,0.3435124982840599,2.7049619997254504,1.056362559055116,0.321258449238646,4,False,True,23.55112920276307,1.056362559055116,2.305082492292149,2337.6,940.1,2.175335499999999,,4,2337.6,940.1,2.175335499999999,,4,2337.6,940.1,2.175335499999999,,4,5085.0642647999975,2.4865439846824806,5085.0642647999975,2.4865439846824806,5085.0642647999975,2.4865439846824806,
2235.6045,2369.0,940.1,2.1824,81.8004,0.4293,2.182360000000001,0.9086723571897396,1.0,2.5199446867354536,5170.010840000003,2051.636636000001,0.3792846032803103,2.710685536524849,1.0616884307288192,0.3203920338415673,4,False,True,22.533988689008773,1.0616884307288192,2.3714501570555493,2369.0,940.1,2.182360000000001,,4,2369.0,940.1,2.182360000000001,,4,2369.0,940.1,2.182360000000001,,4,5170.010840000003,2.5199446867354536,5170.010840000003,2.5199446867354536,5170.010840000003,2.5199446867354536,
2235.7568,2431.9,980.9,2.1902,82.8741,0.449,2.189431999999998,0.97348818897639,1.0,2.4792537465592823,5324.479680799995,2147.613848799998,0.3914657929458693,2.712634526871339,1.0817813385826809,0.3208152215224018,4,False,True,22.185054865120563,1.081781338582681,2.6604348110538254,2431.9,980.9,2.189431999999998,,4,2431.9,980.9,2.189431999999998,,4,2431.9,980.9,2.189431999999998,,4,5324.479680799995,2.4792537465592823,5324.479680799995,2.4792537465592823,5324.479680799995,2.4792537465592823,
2235.9092,2513.9,985.2,2.1875,83.8386,0.4394,2.1868040000000035,1.0,1.0,2.5516646366220055,5497.406575600009,2154.439300800004,0.4024081021872139,2.7143852963499544,1.09,0.3247882737768206,4,False,True,21.81573095384966,1.09,2.8,2513.9,985.2,2.1868040000000035,,4,2513.9,985.2,2.1868040000000035,,4,2513.9,985.2,2.1868040000000035,,4,5497.406575600009,2.5516646366220055,5497.406575600009,2.5516646366220055,5497.406575600009,2.5516646366220055,
2236.0615,2522.7,1089.8000000000004,2.1752,82.2464,0.4201,2.163315000000028,1.0,1.0,2.3148284088823625,5457.39475050007,2357.5806870000306,0.3843444995184021,2.711495119922944,1.09,0.3380707799780284,4,False,True,22.104235263055806,1.09,2.8,2522.7,1089.8000000000004,2.163315000000028,,4,2522.7,1089.8000000000004,2.163315000000028,,4,2522.7,1089.8000000000004,2.163315000000028,,4,5457.39475050007,2.3148284088823625,5457.39475050007,2.3148284088823625,5457.39475050007,2.3148284088823625,
2236.2141,2714.4,1113.0,2.1372,76.6671,0.3939999999999999,2.132487999999912,1.0,1.0,2.4388140161725067,5788.4254271997615,2373.459143999902,0.3210470127892849,2.7013675220462856,1.09,0.3530414472571409,4,False,True,23.74849277427164,1.09,2.8,2714.4,1113.0,2.132487999999912,,4,2714.4,1113.0,2.132487999999912,,4,2714.4,1113.0,2.132487999999912,,4,5788.4254271997615,2.4388140161725067,5788.4254271997615,2.4388140161725067,5788.4254271997615,2.4388140161725067,
2236.3665,2744.2000000000007,1105.1,2.1049,71.0953,0.3889,2.097020000000004,1.0,1.0,2.483214188761199,5754.642284000013,2317.4168020000047,0.2578346140013908,2.6912535382402223,1.09,0.3711052147889589,4,False,True,25.54329291313479,1.09,2.8,2744.2000000000007,1105.1,2.097020000000004,,4,2744.2000000000007,1105.1,2.097020000000004,,4,2744.2000000000007,1105.1,2.097020000000004,,4,5754.642284000013,2.483214188761199,5754.642284000013,2.483214188761199,5754.642284000013,2.483214188761199,
2236.5188,2679.1,1123.4,2.081,64.6921,0.3629,2.0811879999999983,0.99903873933027,1.0,2.384813957628627,5575.710770799995,2338.0065991999977,0.1851899333023991,2.6796303893283846,1.0897020091923837,0.3763958155632117,1,True,False,28.12039272131505,1.089702009192384,2.794684317637157,2679.5773052481964,1123.3697292479428,2.0813001624930614,7.922482768167667,1,2540.002100779737,1156.248218047151,1.9646174596684656,7.922482768167667,2,2553.2018786358763,1219.8375940434996,1.7651276774199636,7.922482768167667,3,5577.00468082579,2.385303106789321,4990.132474786453,2.19676195918354,4506.727302020832,2.0930670534366467,3.0163459569691984
2236.6711,2693.6,1123.4,2.0821,65.1887,0.3451,2.0823555,0.9906041939711584,1.0,2.397721203489407,5609.032774799999,2339.3181687,0.190823889517279,2.6805318223227648,1.0870873001310593,0.3753982733581474,1,True,False,27.91484589669819,1.087087300131059,2.748893395116876,2697.9770488119634,1123.1051734671348,2.083448922501611,8.263542700986328,1,2568.0801950644413,1155.849652387327,1.9670754577605851,8.263542700986328,2,2588.4601588911455,1219.1486987049598,1.768114372880767,8.263542700986328,3,5621.097375281361,2.4022479038922473,5051.6075252722785,2.221811625552035,4576.693610564668,2.123170177387497,3.1444345695367586
2236.8235,2693.4,1221.4,2.0827,64.3895,0.3243,2.0832349999999984,0.9754044648719626,1.0,2.2051743900442116,5610.9851489999955,2544.4632289999977,0.1817569185005008,2.67908110696008,1.0823753841103083,0.3731721496536169,1,True,False,28.29031986077134,1.0823753841103083,2.670054429188518,2705.641447043397,1220.5667558802459,2.086080294301838,7.396172783833576,1,2555.7784484435147,1255.8859056116971,1.9703969279092164,7.396172783833576,2,2561.1482123887204,1324.096851928877,1.7726156885927995,7.396172783833576,3,5644.185306123541,2.2167091099348744,5035.898003229685,2.0350403145886777,4539.931502091649,1.9342604800077652,2.3798684605193237
2236.9761,2714.9,1258.6999999999996,2.0844,65.68,0.3283,2.0855219999999965,0.976171259842502,1.0,2.1569079208707405,5661.983677799991,2625.046541399996,0.1963977169203612,2.6814236347072584,1.0826130905511755,0.372715602161482,1,True,False,27.734154292775827,1.0826130905511757,2.673923221020506,2726.3887867924614,1257.8699809374857,2.0882752164033276,7.456495583667829,1,2583.5704888554487,1294.182203265123,1.972733379733268,7.456495583667829,2,2594.3160223067275,1364.2899997583772,1.7751941105876825,7.456495583667829,3,5693.450133738633,2.1674647047069953,5096.695742258941,1.9962957938513584,4605.414523802166,1.9015869226969297,2.2567088135283973
2237.1284,2691.2,1250.8,2.0877,63.6378,0.3303,2.0897040000000104,0.9898063033486506,1.0,2.1515829868883913,5623.811404800028,2613.8017632000133,0.1732288377781383,2.6777166140445017,1.0868399540380818,0.3696154634904998,1,True,False,28.662886752203693,1.0868399540380818,2.7446392374099995,2696.769862617996,1250.4505905669482,2.090872001852876,6.8812595211986505,1,2530.983160856495,1286.1889978246027,1.9762912081708213,6.8812595211986505,2,2523.0851134937416,1355.1022771335713,1.7803950125208563,6.8812595211986505,3,5638.600601188595,2.156638481329593,5001.959768829087,1.9678159004137623,4492.088152229876,1.861914894594368,2.1047834395664617
2237.2808,2728.600000000001,1437.0,2.0943,64.3424,0.3438,2.096020000000002,1.0,1.0,1.8988169798190682,5719.200172000007,3011.980740000003,0.1812225662296172,2.6789956105967394,1.09,0.3668830843263334,1,True,False,28.38122458633959,1.09,2.8,2728.600000000001,1437.0,2.096020000000002,5.342894985362877,1,2534.8320166249614,1477.6490390930378,1.9822862438588387,5.342894985362877,2,2505.2909830708727,1555.9311372163584,1.787838209165882,5.342894985362877,3,5719.200172000007,1.8988169798190682,5024.76263704862,1.7154493046473398,4479.054944612861,1.610155438853784,1.234433444673691
2237.4331,2718.5,1437.0,2.0995,62.7531,0.3469,2.101979000000012,1.0,1.0,1.8917884481558802,5714.229911500032,3020.5438230000173,0.163191864231412,2.676110698277026,1.09,0.3619745449675654,1,True,False,29.139647392449927,1.09,2.8,2718.5,1437.0,2.101979000000012,5.035748782347741,1,2509.350863020184,1476.9638119573283,1.989766891060067,5.035748782347741,2,2466.315109318825,1553.766403535157,1.7979203822272571,5.035748782347741,3,5714.229911500032,1.8917884481558802,4993.023265290568,1.698992786894824,4434.238204039361,1.587313964124479,1.1601713786965617
2237.5857,2711.2,1405.1,2.1081,62.2166,0.3407,2.1097140000000034,1.0,1.0,1.9295423813251726,5719.856596800008,2964.359141400005,0.1571052401692229,2.675136838427076,1.09,0.3567028566367425,1,True,False,29.434687402291665,1.09,2.8,2711.2,1405.1,2.1097140000000034,5.233608412860368,1,2500.2808237617287,1443.4370343362145,1.9991361144426132,5.233608412860368,2,2454.0124355946186,1516.9445618789673,1.8100836004251395,5.233608412860368,3,5719.856596800008,1.9295423813251726,4998.401691030398,1.732171729202943,4441.967664909173,1.6177337638199183,1.2565019660881376
2237.738,2713.8,1392.7,2.1122,61.8196,0.335,2.1123799999999986,1.0,1.0,1.9485890715875638,5732.5768439999965,2941.9116259999987,0.1526012518137913,2.6744162002902065,1.09,0.3547276278715553,1,True,False,29.634311678588222,1.09,2.8,2713.8,1392.6999999999998,2.1123799999999986,5.3921970081601165,1,2504.2715081069805,1430.4300180049888,2.0024144353598166,5.3921970081601165,2,2458.6493104252013,1502.7129468788048,1.814408792587892,5.3921970081601165,3,5732.5768439999965,1.948589071587564,5014.589417893716,1.7507123568335563,4460.9949267256425,1.636140365684554,1.316068677390485
